,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,a tasty little tofu treat,315982,5,2,"['tofu', 'peanut butter', 'honey', 'vanilla', 'banana', 'oatmeal', 'cocoa powder', 'ice']",380.2,22.0,115.0,3.0,32.0,14.0,17.0,-
1,easy chocolate fudge tofu pie,53752,35,8,"['tofu', 'honey', 'vanilla', 'cocoa powder', 'chocolate wafer pie crust']",113.5,1.0,105.0,0.0,2.0,2.0,9.0,-
2,peanut butter treats,250696,45,5,"['peanut butter', 'honey', 'cocoa powder']",63.3,6.0,15.0,1.0,4.0,3.0,1.0,-
3,tvp granola,191863,50,8,"['oat', 'cranberry', 'vegetable protein', 'salt', 'honey', 'water', 'vanilla', 'peanut butter']",183.5,11.0,32.0,1.0,8.0,6.0,8.0,-
4,unbaked peanut butter and honey bars,164456,15,9,"['granola cereal', 'corn syrup', 'honey', 'peanut butter', 'vanilla', 'salt']",334.3,27.0,69.0,6.0,19.0,17.0,12.0,-
5,jet swirl pizza appetizers,59764,35,9,"['pizza dough', 'salami', 'pepperoni', 'gouda cheese', 'mozzarella cheese']",305.9,38.0,1.0,45.0,35.0,58.0,0.0,-
6,pizza house meat   cheese stromboli,312637,25,9,"['pizza dough', 'cornmeal', 'pepperoni', 'gouda cheese', 'ham', 'salami', 'olive oil', 'sesame seed', 'seasoning salt', 'parmigiano', 'pepper flake', 'garlic']",449.9,57.0,3.0,49.0,42.0,75.0,2.0,-
7,pull apart pepperoni pizza bread  monkey pizza,519598,40,8,"['pizza dough', 'mozzarella cheese', 'seasoning salt', 'oil', 'pepperoni', 'parmesan cheese', 'garlic', 'pizza sauce']",371.0,48.0,3.0,36.0,35.0,56.0,1.0,-
8,salami bread or stromboli,104916,55,10,"['pizza dough', 'ham', 'salami', 'pepperoni', 'soppressata', 'prosciutto', 'gouda cheese', 'mozzarella cheese']",186.8,22.0,1.0,31.0,25.0,34.0,0.0,-
9,yummy blitzen breadsticks,208832,30,11,"['pizza dough', 'skim mozzarella cheese', 'olive oil', 'parmesan cheese', 'seasoning salt', 'garlic', 'pizza sauce']",47.4,5.0,7.0,4.0,2.0,3.0,1.0,-
