,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,basic smothered steak and onions,55697,55,16,"['wheat flour', 'salt', 'pepper', 'beef steak', 'vegetable oil', 'durkee onion', 'leave', 'thyme sprigs', 'beer', 'beef stock']",520.5,33.0,19.0,39.0,107.0,38.0,7.0,-
1,calves liver and onions,17601,20,10,"['calf liver', 'pepper', 'wheat flour', 'vegetable oil', 'durkee onion']",348.2,42.0,9.0,0.0,6.0,17.0,7.0,-
2,guinness beef stew,20559,110,12,"['vegetable oil', 'beef steak', 'garlic', 'durkee onion', 'sugar', 'baby carrot', 'leave', 'water', 'wheat flour', 'beef bouillon cube', 'stout beer', 'prune']",377.3,4.0,70.0,23.0,10.0,2.0,17.0,-
3,my favorite beef paprika,29950,60,12,"['beef steak', 'wheat flour', 'vegetable oil', 'durkee onion', 'salt', 'beef stock', 'paprika', 'cream']",422.3,43.0,9.0,18.0,66.0,50.0,2.0,-
4,steak and kidney pie iii,3085,100,15,"['lambs kidney', 'beef steak', 'durkee onion', 'beef stock', 'pastry', 'wheat flour', 'jumbo egg', 'water']",590.0,55.0,12.0,37.0,21.0,46.0,18.0,-
5,christmas snowman cupcakes,341227,60,10,"['cupcake', 'gold chocolate coin', 'chocolate piece', 'sugar', 'butter', 'water', 'marshmallow', 'chocolate stick', 'sugar icing']",99.9,6.0,56.0,1.0,0.0,13.0,5.0,-
6,classic moroccan mint tea,424447,10,8,"['tea leave', 'spearmint', 'water', 'sugar']",96.8,0.0,99.0,0.0,0.0,0.0,8.0,-
7,emeril lagasse s moroccan mint tea,505571,20,7,"['tea leave', 'spearmint', 'sugar', 'water']",48.8,0.0,50.0,0.0,0.0,0.0,4.0,-
8,swedish lingonberry sauce,229893,20,10,"['lingonberry', 'water', 'sugar']",64.5,0.0,66.0,0.0,0.0,0.0,5.0,-
9,turkish coffee,134715,13,10,"['water', 'sugar', 'ground coffee']",24.4,0.0,25.0,0.0,0.0,0.0,2.0,-
10,easy christmas cookies,4127,0,7,"['marshmallow', 'margarine', 'grain cereal', 'chocolate candy bar']",80.4,5.0,33.0,2.0,1.0,6.0,4.0,-
11,lazy goblin popcorn balls,45559,15,9,"['butter', 'marshmallow', 'sugar', 'microwave popcorn', 'chocolate candy bar']",162.2,9.0,87.0,1.0,1.0,18.0,9.0,-
12,loaded candy popcorn balls,329311,30,10,"['marshmallow', 'margarine', 'microwave popcorn', 'snack', 'candy corn']",113.6,5.0,40.0,2.0,2.0,2.0,6.0,-
13,m   m popcorn cake,304293,45,12,"['microwave popcorn', 'butter', 'marshmallow', 'chocolate candy bar']",165.8,13.0,69.0,2.0,2.0,27.0,7.0,-
14,s mores  microwave,55045,1,5,"['cracker square', 'chocolate candy bar', 'marshmallow']",140.7,4.0,50.0,5.0,4.0,2.0,9.0,-
15,center cut ham on the grill,46456,120,5,"['ham', 'sugar', 'lemon juice concentrate', 'horseradish', 'mustard', 'vegetable oil']",395.7,27.0,217.0,13.0,7.0,16.0,19.0,-
16,charcoal grilled sugared ham,222303,60,4,"['ham', 'sugar', 'horseradish', 'lemon juice concentrate']",546.4,8.0,449.0,41.0,22.0,9.0,39.0,-
17,graciela s baked ham,11624,70,4,"['ham', 'mustard', 'sugar', 'pineapple chunk']",48.0,0.0,37.0,0.0,1.0,0.0,4.0,-
