,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,another loose meat  maid rite  recipe,231784,40,8,"['hamburger', 'chicken broth', 'durkee onion', 'pepper']",321.8,27.0,5.0,5.0,68.0,34.0,1.0,-
1,beer rocks   bierocks,117255,75,7,"['ground beef', 'durkee onion', 'cabbage', 'salt', 'pepper', 'bread dough']",68.0,3.0,8.0,1.0,17.0,4.0,1.0,-
2,cedric  s  adams  casserole,476961,70,7,"['durkee onion', 'butter', 'hamburger', 'salt', 'pepper', 'cabbage', 'tomato basil soup mix']",374.9,34.0,42.0,37.0,52.0,52.0,6.0,-
3,nana s bierox  german hamburgers   bierocks,199869,65,10,"['ground beef', 'pepper', 'salt', 'cabbage', 'durkee onion', 'roll mix']",270.4,18.0,25.0,22.0,21.0,19.0,9.0,-
4,stuffed bread cabbage rolls,198448,120,8,"['cabbage', 'ground beef', 'salt', 'pepper', 'cheddar cheese', 'durkee onion', 'bread dough']",329.3,36.0,8.0,16.0,48.0,62.0,1.0,-
5,candied carrots with molasses sauce,135564,35,7,"['baby carrot', 'butter', 'sugar', 'molasses', 'salt', 'ground ginger', 'allspice']",140.2,9.0,64.0,8.0,1.0,18.0,7.0,-
6,easy split pea soup,172335,315,4,"['split pea', 'ham', 'baby carrot', 'durkee onion', 'garlic', 'leave', 'salt', 'pepper', 'water', 'milk']",243.0,4.0,20.0,21.0,40.0,6.0,11.0,-
7,kittencal s rich homemade beef stock  crock pot or stove top,80434,1445,8,"['marrow', 'tomato paste', 'durkee onion', 'baby carrot', 'parsley flake', 'peppercorn', 'salt', 'water']",35.1,0.0,18.0,31.0,2.0,0.0,2.0,-
8,savory split pea soup,78894,560,3,"['pea', 'ham', 'stock', 'durkee onion', 'potato', 'baby carrot', 'savory', 'thyme sprigs', 'salt']",478.1,5.0,33.0,46.0,65.0,5.0,26.0,-
9,smithfield ham   split pea soup,6639,105,10,"['ham', 'durkee onion', 'water', 'split pea', 'baby carrot', 'leave']",542.5,2.0,60.0,3.0,75.0,1.0,32.0,-
10,bistecca alla fiorentina,192103,55,8,"['sirloin steak', 'olive oil', 'salt', 'pepper', 'lemon wedge']",1685.1,202.0,0.0,67.0,233.0,225.0,0.0,-
11,chicken armenian,3115,0,7,"['butter', 'broiler chicken', 'durkee onion', 'garlic', 'tomato juice', 'sherry', 'paprika', 'salt', 'pepper']",4577.6,498.0,65.0,195.0,694.0,542.0,10.0,-
12,fall off the bone chicken,97015,780,13,"['chicken meat', 'sea salt', 'paprika', 'thyme sprigs', 'onion powder', 'pepper', 'cayenne pepper', 'garlic', 'durkee onion', 'lemon juice concentrate']",2263.8,251.0,13.0,223.0,354.0,233.0,3.0,-
13,rosemary chicken wings,68677,35,8,"['butter', 'leaf parsley', 'lemon juice concentrate', 'rosemary sprigs', 'paprika', 'chicken wing', 'salt', 'pepper']",2934.2,349.0,1.0,48.0,417.0,400.0,0.0,-
14,yummy ribs   baked   bbq d   easy,381131,130,7,"['pork baby back rib', 'beer', 'steak spice', 'salt', 'pepper', 'garlic', 'barbecue sauce']",2612.1,269.0,130.0,83.0,409.0,309.0,15.0,-
15,garlic rosemary turkey,3902,0,8,"['turkey', 'garlic', 'lemon', 'rosemary sprigs', 'sage']",1036.6,79.0,2.0,17.0,262.0,72.0,0.0,-
16,herb you roasted my turkey,442114,290,16,"['oil', 'butter', 'garlic', 'rosemary sprigs', 'rosemary sprigs', 'thyme sprigs', 'sage', 'salt', 'pepper', 'turkey', 'lemon', 'durkee onion']",1048.3,92.0,1.0,24.0,225.0,96.0,2.0,-
17,sage rub for roast turkey,107683,200,8,"['turkey', 'butter', 'salt', 'pepper', 'sage', 'paprika']",976.9,78.0,0.0,56.0,241.0,77.0,0.0,-
18,smokin   drunkin   flame broiled turkey  turkey on a beer can,407988,140,15,"['turkey', 'beer', 'thyme sprigs', 'garlic', 'poultry seasoning', 'garlic salt', 'pepper', 'paprika', 'sage']",1375.8,105.0,0.0,23.0,348.0,96.0,0.0,-
19,twenty garlic chicken dinner,118250,435,10,"['salt', 'paprika', 'pepper', 'oil', 'chicken meat', 'durkee onion', 'garlic']",1152.7,122.0,7.0,63.0,192.0,112.0,2.0,-
20,low fat red pepper hummus,69639,10,9,"['chickpea', 'tahini sesame butter', 'lemon juice concentrate', 'garlic', 'pepper', 'cumin powder', 'coriander sprig', 'cayenne pepper', 'salt', 'pepper']",124.8,5.0,0.0,24.0,9.0,2.0,6.0,"['greek', 'indian']"
21,okara hummus,286514,15,5,"['okara', 'pea', 'lemon juice concentrate', 'garlic', 'olive oil', 'tahini sesame butter', 'pepper']",112.0,10.0,0.0,5.0,5.0,4.0,3.0,['greek']
22,baba ganoujh  eggplant salad with tehina,74383,40,5,"['garlic', 'eggplant', 'tahini sesame butter', 'lemon juice concentrate', 'cumin powder', 'pepper']",246.1,23.0,26.0,1.0,17.0,10.0,8.0,-
23,hummous,74384,10,2,"['garlic', 'pea', 'tahini sesame butter', 'lemon juice concentrate', 'cumin powder', 'cayenne pepper', 'salt']",464.9,26.0,0.0,30.0,35.0,11.0,21.0,-
24,snap pea salad,298689,20,2,"['pea', 'durkee onion', 'garlic', 'lemon juice concentrate', 'oil', 'pepper']",115.0,10.0,14.0,0.0,4.0,4.0,4.0,-
25,cran raspberry jello salad,26729,490,5,"['gelatin', 'raspberry', 'cranberry sauce', 'juice']",123.2,0.0,115.0,2.0,2.0,0.0,10.0,['american']
26,double layer jello jigglers  knox blox,454794,5,6,"['gelatin', 'gelatin', 'water', 'cream']",70.4,5.0,0.0,1.0,19.0,11.0,0.0,['american']
27,ginger ale fruit jello salad,21517,180,7,"['gelatin', 'water', 'ginger ale', 'peach']",107.9,0.0,98.0,3.0,3.0,0.0,8.0,['american']
28,honey hydrator,292469,5,4,"['honey', 'sea salt', 'juice', 'water']",92.3,0.0,90.0,6.0,1.0,0.0,7.0,['american']
29,island pineapple cottage cheese salad,396552,200,7,"['gelatin', 'water', 'juice', 'curd cheese']",172.9,3.0,106.0,13.0,17.0,8.0,9.0,['american']
30,fettuccine with bacon and roasted red peppers,193372,25,7,"['pepper', 'bacon', 'durkee onion', 'garlic', 'pea', 'chicken broth', 'fettuccine', 'parmesan cheese', 'salt', 'pepper']",268.1,12.0,17.0,48.0,21.0,13.0,13.0,-
31,mama amanda s black eyed peas,225140,130,8,"['pea', 'bacon', 'durkee onion', 'garlic', 'chicken broth', 'salt', 'pepper', 'garlic']",269.0,14.0,3.0,42.0,28.0,14.0,10.0,-
32,quick and easy broccoli soup,141449,50,12,"['butter', 'durkee onion', 'garlic', 'russet potato', 'thyme leave', 'salt', 'cheese sauce', 'chicken broth', 'pepper']",244.1,11.0,12.0,42.0,19.0,20.0,11.0,-
33,rice pilaf with garlic and onions,253914,45,7,"['durkee onion', 'oil', 'garlic', 'basmati rice', 'rice vermicelli', 'chicken broth', 'salt', 'pepper', 'leaf parsley']",187.1,4.0,4.0,17.0,12.0,2.0,11.0,-
34,sausage and black eyed pea etouffee,401443,125,15,"['sausage link', 'durkee onion', 'bell pepper', 'scallion', 'celery rib', 'garlic', 'pea', 'chicken broth', 'leave', 'salt', 'thyme leave', 'pepper', 'cayenne pepper', 'tomato', 'leaf parsley', 'grain rice']",593.9,26.0,15.0,44.0,52.0,27.0,27.0,-
35,castillian hot chocolate,358066,15,7,"['cocoa powder', 'sugar', 'cornstarch', 'water', 'milk']",261.3,10.0,133.0,3.0,13.0,21.0,15.0,-
36,delicious hot cocoa,267465,2,4,"['cocoa powder', 'sugar', 'water', 'milk']",183.4,3.0,152.0,0.0,6.0,6.0,15.0,-
37,holiday peppermint cocoa,105210,10,6,"['sugar', 'cocoa powder', 'milk', 'vanilla', 'peppermint extract']",150.7,10.0,25.0,3.0,13.0,21.0,5.0,-
38,irish hot chocolate,56321,7,5,"['cocoa powder', 'sugar', 'vanilla', 'water', 'milk', 'cream', 'cream', 'cream', 'chocolate']",238.9,18.0,68.0,3.0,15.0,36.0,10.0,-
39,rich hot cocoa,153338,10,12,"['milk', 'water', 'sugar', 'cocoa powder', 'salt', 'vanilla']",176.2,11.0,50.0,5.0,13.0,21.0,8.0,-
40,charishma s more of a veggie yellow lentil curry,106794,60,17,"['dal', 'powder', 'chili powder', 'chili pepper', 'salt', 'water', 'garlic', 'ginger', 'canola oil', 'durkee onion', 'tomato', 'tomato', 'cumin', 'methi leave']",454.7,15.0,64.0,62.0,42.0,5.0,24.0,['indian']
41,garlicky dal  savory lentils,83559,65,24,"['mung bean sprout', 'dal', 'durkee onion', 'tomato', 'oil', 'salt', 'powder', 'cumin', 'garlic', 'ginger', 'cumin powder', 'chili powder', 'chili pepper', 'garam masala', 'coriander sprig', 'lemon juice concentrate']",87.4,3.0,5.0,16.0,9.0,1.0,3.0,['indian']
42,mixed veg,506321,45,18,"['vegetable', 'durkee onion', 'tomato', 'chili pepper', 'garlic', 'cumin powder', 'powder', 'chili powder', 'garam masala', 'cumin', 'panir', 'water', 'oil', 'cilantro leave', 'salt']",130.9,11.0,21.0,5.0,6.0,4.0,4.0,['indian']
43,subru uncle s whole green moong dal i ll be making alot in the u,77188,95,23,"['cumin', 'mustard seed', 'oil', 'chili pepper', 'durkee onion', 'ginger', 'garlic', 'tomato', 'cumin powder', 'powder', 'chili powder', 'curry leave', 'water', 'salt', 'lentil']",321.6,14.0,19.0,44.0,33.0,6.0,14.0,['indian']
44,sweet sindhi flatbreads  masala loli,481920,141,30,"['chapati', 'salt', 'chili pepper', 'tomato', 'durkee onion', 'ground cilantro', 'garlic', 'ginger', 'peanut butter', 'water']",128.9,20.0,4.0,24.0,0.0,11.0,0.0,['indian']
45,balsamic asparagus,12619,10,5,"['asparagus', 'oil', 'pepper', 'vinegar']",43.2,5.0,6.0,0.0,2.0,2.0,0.0,-
46,fried sardines,220081,15,6,"['oil', 'sardine', 'pepper']",74.9,6.0,0.0,7.0,17.0,2.0,0.0,-
47,grilled asparagus with caper butter,462318,20,7,"['butter', 'mustard', 'caper', 'asparagus', 'oil', 'pepper']",187.7,28.0,6.0,8.0,5.0,41.0,1.0,-
48,roasted asparagus  the best i ve ever tried,366336,15,3,"['asparagus', 'oil', 'salt', 'pepper']",73.5,7.0,7.0,17.0,7.0,3.0,2.0,-
49,simple baked asparagus,269795,20,7,"['asparagus', 'oil', 'soy sauce', 'pepper']",55.3,5.0,8.0,10.0,5.0,2.0,1.0,-
50,spiced beets  refrigerater pickles,521693,15,13,"['beet', 'durkee onion', 'cider vinegar', 'water', 'sugar', 'sugar', 'cinnamon candy', 'clove', 'allspice', 'spice', 'salt']",67.9,0.0,53.0,4.0,2.0,0.0,5.0,['american']
51,bick s pickled beets,211319,75,17,"['beet', 'durkee onion', 'vinegar', 'water', 'salt', 'sugar', 'clove', 'cinnamon candy']",264.6,0.0,193.0,54.0,6.0,0.0,19.0,-
52,michael s slightly salty pickled onions,100507,7380,16,"['durkee onion', 'salt', 'water', 'water', 'vinegar', 'sugar']",27.4,0.0,17.0,221.0,0.0,0.0,2.0,-
53,old fashioned hamburger relish,61691,3000,16,"['cucumber', 'durkee onion', 'pepper', 'pepper', 'celery seed', 'salt', 'turmeric', 'water', 'cinnamon candy', 'clove', 'allspice', 'cider vinegar', 'tomato', 'sugar', 'mustard seed']",265.5,1.0,212.0,130.0,5.0,0.0,20.0,-
54,pickled red beets,86599,40,9,"['beet', 'cider vinegar', 'beet', 'sugar', 'salt', 'clove', 'cinnamon candy']",160.5,0.0,125.0,24.0,5.0,0.0,12.0,-
55,amazing apricot balls,77557,45,13,"['apricot', 'coconut', 'milk', 'coconut']",85.9,4.0,55.0,1.0,2.0,11.0,5.0,-
56,candy bar squares,118574,39,12,"['cracker crumb', 'sugar', 'butter', 'coconut', 'milk', 'chocolate chip']",153.1,11.0,67.0,3.0,4.0,25.0,6.0,-
57,luscious layer bars  cookie mix,281435,190,10,"['chocolate chip cookie mix', 'butter', 'egg', 'butterscotch chip', 'chocolate chip', 'coconut', 'walnut', 'milk']",189.2,17.0,42.0,3.0,4.0,27.0,6.0,-
58,magic cookie bars,41853,35,8,"['butter', 'cracker crumb', 'chocolate chip', 'milk', 'coconut']",548.7,54.0,149.0,17.0,13.0,111.0,17.0,-
