,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,easy cedar plank salmon,50937,50,11,"['salmon', 'salt', 'pepper', 'sugar', 'butter', 'plank']",286.2,26.0,0.0,7.0,63.0,40.0,0.0,-
1,grilled lemon dill salmon with cucumber salad,427455,32,26,"['lemon', 'salmon', 'baby dill pickle', 'cucumber', 'cocktail onion', 'cider vinegar', 'sugar', 'salt', 'oil']",425.0,20.0,12.0,18.0,129.0,10.0,3.0,-
2,julia child s traditional gravlax,119184,5790,28,"['salmon', 'salt', 'sugar', 'cognac', 'sprigs']",98.9,5.0,2.0,31.0,31.0,3.0,0.0,-
3,pudding mix,245031,15,25,"['sugar', 'cornstarch', 'salt']",183.2,0.0,133.0,8.0,0.0,0.0,15.0,-
4,sweet and spicy oven fries,100691,55,26,"['russet potato', 'sugar', 'salt', 'garlic salt', 'chili powder', 'pam cooking spray']",212.2,0.0,81.0,17.0,6.0,0.0,16.0,-
5,green chile chicken enchiladas,257149,60,19,"['chily', 'durkee onion', 'oil', 'butter', 'garlic', 'salt', 'pepper', 'chicken broth', 'corn tortilla', 'chicken meat', 'cheddar cheese blend', 'cream']",570.9,43.0,18.0,78.0,71.0,56.0,15.0,['mexican']
6,mac and cheese in a potato,309630,180,21,"['butter', 'wheat flour', 'chicken broth', 'cream', 'cheddar cheese', 'jack cheese', 'parmesan cheese', 'macaroni', 'salt', 'pepper', 'russet potato', 'garlic', 'onion powder', 'oil']",693.4,58.0,15.0,38.0,46.0,96.0,21.0,['american']
7,shrimp and green chile enchiladas,252513,65,19,"['chicken broth', 'shrimp', 'butter', 'durkee onion', 'garlic', 'champignon mushroom', 'wheat flour', 'salt', 'pepper', 'chili sauce', 'chilis', 'jack cheese', 'corn tortilla', 'oil', 'tomato']",376.4,26.0,19.0,55.0,38.0,48.0,12.0,['american']
8,chicken chili lasagna,121385,90,19,"['cheese', 'durkee onion', 'durkee onion', 'blend cheese', 'garlic', 'cumin', 'ground cilantro', 'chicken meat', 'butter', 'wheat flour', 'chicken broth', 'jack cheese', 'cream', 'chily', 'thyme sprigs', 'salt', 'pepper', 'tortilla flour']",420.1,41.0,11.0,29.0,42.0,76.0,7.0,-
9,chicken enchiladas  freezer friendly,279019,60,23,"['durkee onion', 'pepper', 'butter', 'chicken meat', 'chily', 'wheat flour', 'coriander', 'salt', 'chicken broth', 'cream', 'jack cheese', 'corn tortilla']",423.6,31.0,10.0,41.0,35.0,51.0,13.0,-
10,honey   mustard baked chicken,503173,50,9,"['chicken thigh', 'cooking oil', 'mustard', 'soy sauce', 'honey']",334.5,35.0,17.0,11.0,52.0,31.0,1.0,-
11,honey dip,261161,4,2,"['honey', 'juice concentrate', 'soy sauce', 'dress']",264.2,7.0,228.0,31.0,4.0,3.0,19.0,-
12,pregnant honey ginger chicken,357973,120,5,"['soy sauce', 'honey', 'ginger', 'garlic', 'chicken thigh']",419.9,22.0,189.0,114.0,44.0,21.0,17.0,-
13,sticky harissa chicken thighs,414507,30,4,"['harissa', 'honey', 'chicken thigh']",278.2,12.0,34.0,7.0,81.0,10.0,2.0,-
14,surprise crock pot chicken  crock pot,246942,375,6,"['chicken thigh', 'chili salsa', 'peanut butter', 'juice concentrate', 'soy sauce', 'honey', 'gingerroot', 'curry powder']",443.6,44.0,37.0,30.0,67.0,41.0,3.0,-
15,braised pork spareribs,398822,130,6,"['vinegar', 'sugar', 'soy sauce', 'ginger', 'garlic', 'pork sparerib']",672.1,54.0,217.0,117.0,57.0,57.0,19.0,-
16,chinese garlic spareribs  quebec city style,129624,16,7,"['pork sparerib', 'garlic', 'water', 'sugar', 'sugar', 'soy sauce', 'durkee onion']",999.2,82.0,313.0,175.0,93.0,101.0,27.0,-
