,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,pound cake s mores,97897,5,8,"['poundcake', 'marshmallow', 'chocolate chip cookie', 'caramel ice cream topping', 'nut']",181.4,14.0,33.0,5.0,4.0,26.0,8.0,-
1,rice cake s mores,192042,3,4,"['rice cake', 'marshmallow', 'chocolate chip cookie']",157.9,10.0,62.0,1.0,3.0,18.0,8.0,-
2,rocky road fudge,186971,70,12,"['chocolate chip cookie', 'chocolate fudge frosting', 'marshmallow', 'nut']",118.9,10.0,55.0,1.0,2.0,12.0,5.0,-
3,stained glass window cookies,49593,35,8,"['chocolate chip cookie', 'margarine', 'marshmallow', 'nut']",184.7,14.0,84.0,2.0,2.0,20.0,9.0,-
4,strawberry chocolate chip cheesecake s mores,156606,5,7,"['chocolate graham cracker', 'marshmallow', 'strawberry cream cheese', 'chocolate chip cookie']",48.2,2.0,27.0,0.0,0.0,4.0,3.0,-
5,no salt taco seasoning,270635,15,5,"['chili powder', 'cumin powder', 'pepper', 'salt substitute', 'paprika', 'oregano', 'garlic', 'onion powder', 'cayenne pepper']",50.8,3.0,3.0,5.0,4.0,1.0,3.0,['mexican']
6,adobo seasoning   salt free,424551,5,3,"['onion powder', 'garlic', 'pepper', 'oregano', 'cumin powder', 'cayenne pepper']",76.5,1.0,18.0,0.0,6.0,0.0,5.0,-
7,chili and spice seasoning,209677,5,1,"['paprika', 'oregano', 'chili powder', 'garlic', 'pepper', 'cayenne pepper', 'mustard']",5.4,0.0,0.0,0.0,0.0,0.0,0.0,-
8,kittencal s chili seasoning mix,210744,3,4,"['chili powder', 'cumin powder', 'oregano', 'seasoning salt', 'sugar', 'onion powder', 'garlic', 'beef bouillon powder', 'pepper', 'wheat flour', 'cayenne pepper']",386.2,19.0,102.0,30.0,25.0,10.0,25.0,-
9,taco seasoning   hcg friendly,477394,5,2,"['chili powder', 'onion powder', 'cumin powder', 'garlic', 'pepper', 'paprika', 'oregano', 'sea salt']",70.2,3.0,5.0,102.0,6.0,1.0,4.0,-
10,50 second fudge,136330,2,6,"['frosting', 'peanut butter']",153.0,15.0,41.0,4.0,8.0,10.0,4.0,-
11,butterscotch treats,64354,5,5,"['butterscotch chip', 'peanut butter', 'corn flake']",155.0,12.0,51.0,3.0,4.0,24.0,6.0,-
12,easy peanut clusters,15927,10,7,"['chocolate morsel', 'butterscotch chip', 'peanut butter']",152.5,15.0,54.0,2.0,4.0,25.0,5.0,-
13,fudge  instant secret,397916,5,2,"['frosting', 'peanut butter']",80.4,8.0,19.0,2.0,4.0,5.0,2.0,-
14,tumbleweeds,157203,13,8,"['peanut butter', 'potato stick', 'butterscotch chip', 'peanut butter']",126.5,13.0,30.0,3.0,4.0,17.0,3.0,-
15,angel food delight,43327,10,6,"['sugar', 'cheese', 'cream', 'angel food cake', 'apple pie fill']",200.2,11.0,80.0,9.0,7.0,23.0,10.0,-
16,breakfast fruit with ginger cream,181907,80,3,"['cream', 'juice concentrate', 'sugar', 'ground ginger', 'nutmeg', 'fruit']",489.9,12.0,39.0,1.0,14.0,23.0,34.0,-
17,cheesecake cream,329745,5,3,"['cheese', 'sugar', 'cream', 'vanilla']",104.0,12.0,27.0,1.0,1.0,23.0,2.0,-
18,devonshire cream,156483,10,1,"['cheese', 'cream', 'sugar']",32.9,4.0,3.0,0.0,1.0,9.0,0.0,-
19,fresh fruit with creamy grand marnier sauce,176477,135,7,"['cheese', 'cream', 'sugar', 'cream', 'marnier', 'fruit']",280.7,35.0,61.0,5.0,6.0,67.0,5.0,-
20,bacon potato cheddar tart,523538,170,15,"['bacon', 'russet potato', 'cheddar cheese', 'parchment paper', 'pepper', 'durkee onion', 'garlic']",840.5,107.0,6.0,54.0,58.0,144.0,7.0,-
21,chile relleno pie,231626,55,10,"['poblano chile', 'cheddar cheese', 'egg', 'cream', 'durkee onion', 'salt', 'garlic', 'pepper']",1803.5,192.0,16.0,149.0,210.0,326.0,26.0,-
22,crocked beer cheese spread,214512,10,3,"['cheddar cheese', 'sauce', 'garlic', 'sauce', 'salt', 'pepper', 'beer']",836.8,99.0,8.0,62.0,98.0,205.0,2.0,-
23,three cheese  cheese ball,77380,375,5,"['cheese', 'cheddar cheese', 'milk', 'pepper', 'sauce', 'cheese', 'garlic', 'nut']",1846.7,243.0,26.0,130.0,173.0,436.0,9.0,-
24,ultimate hash browns casserole,193345,75,7,"['obrien potato', 'bacon', 'sausage', 'durkee onion', 'garlic', 'durkee onion', 'mushroom soup', 'cream', 'cheddar cheese', 'pepper']",1421.9,171.0,10.0,109.0,113.0,280.0,16.0,-
25,applebee s oriental dressing,30470,10,1,"['honey', 'rice vinegar', 'mayonnaise', 'mustard', 'sesame oil']",99.9,0.0,103.0,1.0,0.0,0.0,8.0,"['american', 'chinese', 'japanese']"
26,honey mustard compound butter,195953,10,4,"['butter', 'honey', 'mustard']",55.5,8.0,4.0,0.0,0.0,18.0,0.0,['american']
27,spicy hot dog mustard,20345,6,2,"['mustard', 'mustard', 'honey']",41.4,1.0,31.0,8.0,1.0,0.0,2.0,['american']
