,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,cherry lemon tarts,90516,35,10,"['butter', 'cracker crumb', 'sugar', 'milk', 'egg', 'lemon', 'rind', 'lemon juice concentrate', 'strawberry pie fill']",125.4,5.0,18.0,2.0,3.0,7.0,7.0,-
1,lemon blueberry coffee cake,62762,40,10,"['egg', 'sugar', 'lemon', 'rind', 'milk', 'biscuit mix', 'blueberry', 'sugar icing', 'lemon juice concentrate']",338.3,13.0,134.0,24.0,11.0,13.0,19.0,-
2,lemon cups,114191,60,12,"['sugar', 'wheat flour', 'butter', 'lemon', 'rind', 'lemon juice concentrate', 'jumbo egg', 'egg white', 'milk']",193.0,9.0,101.0,2.0,8.0,17.0,10.0,-
3,lemon snowballs,220596,20,12,"['lemon', 'lemon zest', 'lemon juice concentrate', 'milk', 'cream', 'sugar']",190.7,15.0,81.0,0.0,4.0,30.0,9.0,-
4,lemon streusel pull aparts,121444,75,12,"['bread dough', 'lemon', 'rind', 'sugar', 'butter', 'sugar', 'lemon juice concentrate']",114.1,7.0,72.0,1.0,0.0,15.0,6.0,-
5,afterglow,293213,5,2,"['grenadine', 'juice', 'pineapple juice']",95.3,0.0,69.0,0.0,1.0,0.0,7.0,-
6,alabama slammer,49023,1,1,"['comfort', 'amaretto liqueur', 'sloe gin', 'grenadine', 'juice']",240.0,0.0,52.0,0.0,0.0,0.0,6.0,-
7,gummy bear,199303,2,3,"['amaretto liqueur', 'grenadine', 'melon liqueur', 'juice', 'pineapple juice', 'comfort']",165.0,0.0,90.0,0.0,1.0,0.0,9.0,-
8,pink floyd  cocktail,465206,2,1,"['amaretto liqueur', 'comfort', 'juice', 'pineapple juice', 'grenadine']",110.7,0.0,21.0,0.0,0.0,0.0,2.0,-
9,the dingo,134111,2,3,"['rum', 'amaretto liqueur', 'comfort', 'mix', 'juice', 'grenadine']",127.2,0.0,39.0,0.0,0.0,0.0,4.0,-
10,canned chicken,246306,150,22,"['chicken breast', 'salt', 'water']",64.9,1.0,0.0,13.0,27.0,0.0,0.0,['american']
11,corn tortillas taco shells,24296,40,18,"['harina', 'water', 'salt']",69.3,1.0,0.0,16.0,3.0,0.0,4.0,"['american', 'mexican']"
12,martha white s perfect pie crust,96007,15,22,"['purpose flour', 'salt', 'shortening', 'water']",132.2,13.0,0.0,6.0,3.0,10.0,3.0,['american']
13,simply corn,239564,14,15,"['corn', 'water', 'butter', 'salt']",261.1,20.0,18.0,4.0,10.0,37.0,12.0,['american']
14,pickled corn in the jar,184625,80,17,"['corn', 'salt', 'water']",349.1,6.0,41.0,2.0,21.0,3.0,27.0,-
15,beer braised acorn squash,302797,70,8,"['acorn squash', 'beer', 'garlic', 'salt', 'pepper', 'oil']",186.0,10.0,0.0,24.0,4.0,4.0,8.0,-
16,melt in your mouth bbq ribs,502527,135,14,"['rib', 'durkee onion', 'garlic', 'oil', 'salt', 'pepper', 'paprika', 'sugar', 'garlic', 'onion powder', 'pepper', 'lemon pepper seasoning', 'ketchup', 'chili sauce', 'barbecue sauce']",168.0,0.0,101.0,44.0,5.0,0.0,12.0,-
17,oven crisp potato wedges,195722,36,8,"['potato', 'oil', 'garlic', 'salt', 'paprika', 'pepper']",166.2,5.0,5.0,18.0,7.0,2.0,10.0,-
18,spicy oven fries,210786,50,8,"['russet potato', 'oil', 'wheat flour', 'onion powder', 'garlic', 'paprika', 'salt', 'pepper']",145.7,7.0,3.0,8.0,4.0,3.0,8.0,-
19,whole roasted potatoes,249174,20,9,"['gold potato', 'oil', 'garlic', 'onion powder', 'salt', 'pepper']",232.9,3.0,8.0,0.0,9.0,1.0,16.0,-
20,blueberry gelatin salad,358333,15,8,"['gelatin', 'water', 'blueberry', 'cheese', 'sugar', 'vanilla extract', 'cream', 'pistachio']",276.8,23.0,57.0,4.0,18.0,40.0,9.0,-
21,blueberry soup  mustikkakeitto,426320,25,9,"['water', 'blueberry', 'sugar', 'potato flour']",62.2,0.0,32.0,0.0,1.0,0.0,5.0,-
22,cream cheese fruit dip,308925,10,6,"['cheese', 'vanilla extract', 'sugar']",414.6,30.0,213.0,7.0,8.0,62.0,18.0,-
23,jeremy s mom s strawberry jelly ring,122658,15,10,"['gelatin', 'water', 'sugar', 'water', 'strawberry', 'cheese', 'vanilla extract']",195.2,12.0,105.0,6.0,6.0,24.0,9.0,-
24,vanilla syrup for coffee,255067,20,5,"['water', 'sugar', 'sugar', 'vanilla extract']",72.7,0.0,70.0,0.0,0.0,0.0,5.0,-
25,brown sugar lime salmon,356230,25,5,"['salmon', 'sugar', 'lime juice concentrate']",424.6,16.0,53.0,9.0,126.0,8.0,4.0,-
26,easy spiced salmon,302050,20,3,"['sugar', 'curry powder', 'salt', 'salmon']",411.5,21.0,4.0,16.0,130.0,13.0,0.0,-
27,grilled balsamic and grapefruit glazed salmon,218283,20,11,"['grapefruit juice', 'vinegar', 'sugar', 'salmon', 'salt', 'pepper', 'grapefruit juice']",309.6,11.0,54.0,17.0,71.0,6.0,7.0,-
28,hawaiian ham steaks,242549,31,5,"['juice', 'sugar', 'beef steak']",198.8,7.0,59.0,60.0,44.0,8.0,5.0,-
29,veal chops with balsamic syrup,35440,25,6,"['lamb rib chop', 'vinegar', 'soy sauce', 'juice', 'sugar', 'pepper']",172.9,11.0,36.0,23.0,27.0,13.0,4.0,-
30,moist pumpkin spice bread,400777,90,9,"['pumpkin puree', 'applesauce', 'egg', 'water', 'sugar', 'wheat flour', 'baking soda', 'baking powder', 'cinnamon', 'nutmeg', 'clove', 'salt']",159.5,1.0,67.0,9.0,5.0,1.0,11.0,['american']
