,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,south african milk tart  melktert,134235,90,22,"['wheat flour', 'baking powder', 'salt', 'butter', 'cream', 'milk', 'sugar', 'egg', 'vanilla extract', 'almond extract', 'cinnamon', 'sugar']",407.8,35.0,70.0,13.0,15.0,69.0,14.0,['south-african']
1,almond paste twirl coffee cake,344638,205,24,"['wheat flour', 'yeast', 'milk', 'butter', 'sugar', 'salt', 'egg', 'sugar', 'ground almond', 'almond extract']",212.3,14.0,54.0,5.0,7.0,24.0,9.0,-
2,buttery cinnamon cake,67340,55,22,"['wheat flour', 'baking powder', 'cinnamon', 'salt', 'shortening', 'sugar', 'vanilla extract', 'egg', 'milk', 'butter', 'water']",322.8,25.0,105.0,10.0,7.0,30.0,13.0,-
3,custardy french toast,413866,20,22,"['cinnamon raisin bread', 'egg', 'milk', 'sugar', 'salt', 'vanilla extract', 'almond extract', 'cinnamon', 'butter']",222.6,18.0,19.0,14.0,16.0,30.0,6.0,-
4,very vanilla cupcakes,70923,38,20,"['wheat flour', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'vanilla extract', 'milk']",191.9,13.0,58.0,7.0,5.0,26.0,8.0,-
5,awesome whole wheat dinner rolls,298106,140,19,"['honey', 'water', 'yeast', 'milk', 'olive oil', 'salt', 'egg', 'wheat flour', 'butter']",135.4,6.0,17.0,0.0,8.0,6.0,7.0,-
6,casserole bread,88909,140,17,"['yeast', 'water', 'milk', 'butter', 'egg', 'salt', 'wheat flour']",179.8,14.0,0.0,9.0,7.0,28.0,6.0,-
7,kake brod  swedish flat bread,425413,35,18,"['yeast', 'water', 'honey', 'milk', 'salt', 'butter', 'wheat flour']",150.1,3.0,4.0,13.0,9.0,7.0,8.0,-
8,olga type pita bread,208800,90,19,"['milk', 'honey', 'butter', 'salt', 'yeast', 'water', 'sugar', 'wheat flour', 'egg']",172.0,6.0,18.0,7.0,8.0,11.0,9.0,-
9,whole wheat waffles,73821,55,8,"['milk', 'water', 'butter', 'honey', 'wheat flour', 'egg', 'yeast', 'salt']",214.7,11.0,28.0,17.0,14.0,20.0,10.0,-
10,cream of pumpkin soup  krbiscremesuppe,468363,25,10,"['sugar pumpkin', 'chicken broth', 'cream', 'wine', 'butter', 'shallot', 'garlic', 'leaf parsley', 'cinnamon', 'pepper', 'oil', 'pumpkin seed']",199.3,22.0,11.0,0.0,7.0,32.0,5.0,-
11,farmgirl s mushroom sauce,126261,100,8,"['morel', 'beef broth', 'sage leave', 'shallot', 'garlic', 'oil', 'leaf parsley']",81.5,11.0,0.0,37.0,5.0,6.0,0.0,-
12,mushrooms monterey,108919,30,7,"['champignon mushroom', 'garlic', 'shallot', 'oil', 'wheat flour', 'cream', 'parmesan cheese', 'leaf parsley', 'pepper']",112.5,12.0,9.0,6.0,12.0,19.0,1.0,-
13,mussels au vin,24551,20,14,"['mussel', 'oil', 'pepper', 'garlic', 'shallot', 'pancetta', 'wine', 'cream', 'leaf parsley', 'pepper']",472.8,40.0,3.0,34.0,56.0,46.0,4.0,-
14,sauteed greens,216673,15,7,"['oil', 'garlic', 'shallot', 'green', 'wine', 'pepper']",64.1,2.0,1.0,0.0,2.0,1.0,2.0,-
15,chile cheese and rice casserole,51860,60,9,"['cream', 'chily', 'grain rice', 'cheddar cheese', 'durkee onion', 'pepper']",482.2,49.0,3.0,19.0,31.0,101.0,10.0,['mexican']
16,california rice casserole,188723,55,10,"['cream', 'durkee onion', 'garlic', 'butter', 'grain rice', 'cottage cheese', 'chily', 'cheddar cheese', 'salt', 'pepper']",370.9,38.0,14.0,21.0,28.0,75.0,7.0,-
17,coronado rice casserole,349165,40,7,"['butter', 'durkee onion', 'grain rice', 'cream', 'cottage cheese', 'chily', 'cheddar cheese', 'pepper']",364.4,35.0,8.0,11.0,24.0,71.0,9.0,-
