,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,foolproof  flaky butter pastry,188419,25,30,"['purpose flour', 'sugar', 'salt', 'baking powder', 'butter', 'cream']",956.7,84.0,18.0,45.0,29.0,170.0,33.0,-
1,holiday cookie mix,263320,15,20,"['purpose flour', 'sugar', 'baking powder', 'salt', 'butter']",643.1,26.0,255.0,26.0,14.0,53.0,38.0,-
2,pasteis de nata  custard tarts,66148,40,27,"['purpose flour', 'salt', 'sugar', 'butter', 'ice', 'cornstarch', 'cream', 'jumbo egg']",363.1,35.0,75.0,8.0,8.0,68.0,12.0,-
3,rich tart crust,297071,33,22,"['purpose flour', 'salt', 'sugar', 'butter', 'jumbo egg', 'ice']",237.1,24.0,12.0,6.0,6.0,47.0,7.0,-
4,spritz cookies with four variations,144415,51,20,"['sugar', 'butter', 'egg', 'salt', 'vanilla', 'purpose flour']",653.1,59.0,108.0,21.0,14.0,118.0,23.0,-
5,blackened chicken and beans,205873,30,9,"['chili powder', 'salt', 'pepper', 'chicken breast halve', 'canola oil', 'bean', 'corn', 'chili salsa']",324.8,11.0,8.0,28.0,68.0,5.0,10.0,-
6,chorizo and egg breakfast burritos   oamc,329725,30,13,"['tortilla flour', 'chorizo sausage', 'egg', 'chili salsa', 'blend cheese', 'salt', 'pepper']",356.9,27.0,8.0,34.0,34.0,33.0,10.0,-
7,green beans with stewed tomatoes   bacon,202697,40,15,"['bean', 'bacon', 'tomato', 'durkee onion', 'salt', 'pepper']",130.2,8.0,29.0,31.0,9.0,9.0,6.0,-
8,hippie succotash,346030,30,10,"['olive oil', 'corn', 'durkee onion', 'bean', 'sage', 'salt', 'pepper']",273.5,8.0,16.0,2.0,21.0,4.0,17.0,-
9,southwestern chicken lasagna,145186,65,12,"['deli chicken', 'lime juice concentrate', 'chili powder', 'salt', 'pepper', 'durkee onion', 'garlic', 'vegetable oil', 'chili salsa', 'bean', 'chily', 'tortilla flour', 'blend cheese']",477.4,34.0,32.0,87.0,38.0,52.0,17.0,-
10,baked vidalia onions,444044,35,8,"['durkee onion', 'crouton', 'pepper', 'butter', 'cheddar cheese', 'water']",192.0,24.0,18.0,5.0,2.0,48.0,4.0,-
11,easy beans  in rice cooker,172600,65,7,"['pinto bean', 'water', 'tomato', 'butter', 'durkee onion', 'pepper']",281.5,6.0,0.0,30.0,47.0,2.0,17.0,-
12,inside out turkey stuffed bell pepper casserole,79470,93,5,"['turkey breast', 'durkee onion', 'tomato', 'pepper', 'minute rice', 'water', 'sauce', 'salt', 'pepper', 'cheddar cheese']",353.1,18.0,30.0,36.0,60.0,19.0,10.0,-
13,spicy au gratin beef bake,331131,55,9,"['ground beef', 'durkee onion', 'pepper flake', 'seasoning salt', 'gratin potato', 'water', 'milk', 'butter', 'pepper', 'cheddar cheese']",368.9,29.0,2.0,37.0,44.0,44.0,10.0,-
14,vera s famous noodle dish,140333,1465,9,"['pepper', 'durkee onion', 'butter', 'tomato', 'egg noodle']",562.3,41.0,42.0,26.0,26.0,77.0,23.0,-
