,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,boston approved pupcicles,393208,185,4,"['yogurt', 'peanut butter', 'honey']",84.5,9.0,12.0,2.0,7.0,8.0,1.0,-
1,ooey gooey peanut butter and honey sandwiches  open faced,110160,5,4,"['wheat bagel', 'peanut butter', 'honey']",144.4,1.0,0.0,11.0,11.0,0.0,9.0,-
2,pb   h  ultimate quickie sandwich,105567,5,3,"['cinnamon raisin bread', 'peanut butter', 'honey']",257.8,15.0,39.0,11.0,15.0,9.0,12.0,-
3,peanut butter treats,250696,45,5,"['peanut butter', 'honey', 'cocoa powder']",63.3,6.0,15.0,1.0,4.0,3.0,1.0,-
4,tofu peanut butter,196587,1,2,"['tofu', 'peanut butter', 'honey']",57.6,6.0,6.0,2.0,5.0,4.0,0.0,-
5,baked breakfast casserole ala francis,201215,100,5,"['bread', 'sausage', 'cheddar cheese', 'durkee onion', 'egg', 'milk', 'mustard', 'mushroom soup', 'salt', 'pepper']",567.5,66.0,7.0,56.0,54.0,84.0,5.0,-
6,cheeseburger strata,290555,60,7,"['hamburger', 'bread', 'cheddar cheese', 'egg', 'milk', 'mustard', 'salt']",276.7,27.0,3.0,21.0,37.0,47.0,3.0,-
7,grammie miller s swedish meatballs,219746,80,18,"['hamburger', 'breadcrumb', 'egg', 'milk', 'durkee onion', 'salt', 'pepper', 'nutmeg']",144.4,9.0,4.0,30.0,19.0,12.0,4.0,-
8,individual quiche,286360,45,10,"['bulk pork sausage', 'egg', 'milk', 'salt', 'pepper', 'mustard', 'bread', 'durkee onion', 'cheddar cheese']",226.5,17.0,7.0,20.0,25.0,25.0,6.0,-
9,philly beef  n  pepper strata,298595,560,9,"['bread', 'durkee onion', 'beef', 'jack cheese', 'egg', 'milk', 'mustard', 'pepper', 'salt']",226.5,23.0,0.0,13.0,36.0,38.0,0.0,-
10,peking roast,125435,1450,9,"['beef roast', 'garlic', 'durkee onion', 'cider vinegar', 'espresso', 'water', 'pepper']",696.7,48.0,0.0,8.0,202.0,58.0,0.0,['chinese']
11,crock pot button bone bbq pork,279131,370,4,"['durkee onion', 'ground pork', 'tomato pasta sauce', 'chili pepper flake', 'garlic flake']",910.0,59.0,89.0,55.0,208.0,61.0,10.0,-
12,crock pot london broil,73346,605,5,"['broil beef', 'durkee onion', 'pepper', 'tomato', 'wine']",599.9,38.0,37.0,27.0,149.0,51.0,5.0,-
13,easiest tastiest barbecue country style ribs  slow cooker,38137,370,3,"['style pork rib', 'barbecue sauce', 'durkee onion', 'pepper']",1080.8,83.0,151.0,61.0,176.0,53.0,17.0,-
14,kim s easy crock pot maple country ribs,34081,550,4,"['pork baby back rib', 'maple syrup', 'sauce', 'durkee onion', 'garlic', 'pepper']",954.0,54.0,68.0,17.0,259.0,62.0,6.0,-
15,savory hamburgers,124615,40,8,"['ground round', 'salt', 'pepper', 'wine', 'durkee onion', 'garlic', 'butter', 'lemon juice concentrate', 'leaf parsley']",346.0,38.0,2.0,28.0,39.0,50.0,0.0,['american']
16,camarao mozambique  portuguese style shrimp,94596,45,9,"['butter', 'durkee onion', 'water', 'garlic', 'parsley sprig', 'turmeric', 'saffron thread', 'wine', 'lemon juice concentrate', 'sea salt', 'pepper', 'pepper flake', 'shrimp']",218.9,19.0,3.0,55.0,32.0,37.0,1.0,-
17,carrabba s lemon butter sauce,119582,15,8,"['butter', 'durkee onion', 'garlic', 'lemon juice concentrate', 'wine', 'salt', 'pepper', 'butter']",238.4,35.0,5.0,4.0,2.0,73.0,2.0,-
18,shrimp and grits    southern style,350389,30,12,"['lemon juice concentrate', 'sauce', 'shrimp', 'bacon', 'durkee onion', 'pepper', 'garlic', 'chicken broth', 'durkee onion', 'water', 'cooking grit', 'butter', 'salt', 'cheddar cheese']",472.8,25.0,8.0,39.0,82.0,37.0,12.0,-
19,spiced shrimp and rice  machbous rubyan,81058,85,14,"['shrimp', 'butter', 'garlic', 'durkee onion', 'hanout spice mix', 'turmeric', 'tomato', 'salt', 'pepper', 'leaf parsley', 'ground cilantro', 'water', 'basmati rice']",605.1,17.0,17.0,110.0,85.0,22.0,27.0,-
20,chinese buffet style crab,98037,18,5,"['crabmeat', 'mayonnaise']",172.8,9.0,3.0,44.0,27.0,5.0,5.0,-
21,easy bacon and cheese pumpernickel puffs,148425,25,6,"['bacon', 'cheddar cheese', 'mustard', 'mayonnaise', 'pumpernickel bread']",176.3,20.0,2.0,14.0,11.0,23.0,3.0,-
22,gigi s bacon dip,154929,70,5,"['bacon', 'mayonnaise', 'sugar', 'cheddar cheese']",335.2,42.0,27.0,23.0,9.0,35.0,5.0,-
23,raisin bread cheese sandwiches,102807,15,5,"['cheddar cheese', 'mayonnaise', 'cinnamon raisin bread']",113.8,14.0,0.0,7.0,14.0,29.0,0.0,-
24,toasted cheddar bacon bites,13721,19,6,"['cheddar cheese', 'mayonnaise', 'bacon', 'baguette']",38.9,4.0,0.0,3.0,4.0,8.0,0.0,-
25,banana frosting,70858,8,3,"['banana', 'lemon juice concentrate', 'butter', 'sugar']",964.5,36.0,738.0,6.0,1.0,73.0,64.0,-
26,butter frosting for sour cream cut outs,276356,15,4,"['butter', 'sugar', 'salt', 'milk', 'vanilla', 'almond flavoring']",2439.8,96.0,1888.0,43.0,3.0,197.0,160.0,-
27,lilikoi butter   passion fruit,451868,25,7,"['lilikoi juice', 'sugar', 'egg', 'butter']",1678.0,68.0,1278.0,18.0,20.0,129.0,106.0,-
28,quick vanilla buttercream frosting,189464,5,1,"['butter', 'sugar', 'milk', 'vanilla extract']",2732.1,145.0,1882.0,28.0,5.0,298.0,160.0,-
29,scrumptious strawberry icing,312368,20,5,"['sugar', 'butter', 'strawberry']",2704.0,142.0,1893.0,27.0,2.0,292.0,161.0,-
30,daylilly buds  spiced and pickled,70961,35,15,"['flower bud', 'vinegar', 'sugar', 'salt', 'allspice', 'cinnamon candy', 'clove']",129.2,0.0,107.0,8.0,0.0,0.0,9.0,-
31,happy holiday cider,212656,70,18,"['cooking apple', 'clove', 'water', 'crabapple', 'apple', 'orange', 'lemon', 'apple cider', 'sugar', 'cinnamon candy', 'allspice', 'nutmeg']",97.6,0.0,78.0,0.0,2.0,0.0,9.0,-
32,slow cooker cider,344377,125,10,"['cinnamon candy', 'clove', 'allspice', 'apple cider', 'sugar', 'orange']",243.2,0.0,236.0,1.0,1.0,0.0,20.0,-
33,warm slow cooker or crock pot cider,101233,130,8,"['cinnamon candy', 'clove', 'allspice', 'apple cider', 'sugar', 'orange']",243.2,0.0,236.0,1.0,1.0,0.0,20.0,-
34,yet     another mulled  cider recipe,202217,65,12,"['apple cider', 'orange', 'clove', 'cardamom pod', 'cinnamon candy', 'nutmeg', 'allspice', 'sugar']",36.8,0.0,31.0,1.0,0.0,0.0,3.0,-
35,arabic omelet   ijee   middle east  palestine,322492,10,7,"['egg', 'leaf parsley', 'durkee onion', 'butter', 'mint', 'pepper']",215.9,28.0,2.0,8.0,19.0,48.0,0.0,-
36,buttery microwave scrambled eggs for two,224628,7,7,"['butter', 'egg', 'durkee onion', 'parmesan cheese', 'leaf parsley', 'pepper']",189.9,21.0,2.0,9.0,27.0,29.0,0.0,-
