,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,basic bread machine bread  a b m,148895,185,6,"['water', 'salt', 'butter', 'sugar', 'wheat flour', 'milk powder', 'yeast']",107.2,2.0,5.0,10.0,5.0,3.0,6.0,-
1,basic high altitude french bread for welbilt breadmaker,236964,250,7,"['yeast', 'sugar', 'salt', 'butter', 'water', 'wheat flour']",121.7,1.0,2.0,12.0,6.0,1.0,8.0,-
2,fluffy yeast biscuits,66895,30,7,"['wheat flour', 'sugar', 'salt', 'yeast', 'water', 'shortening', 'butter']",78.1,2.0,6.0,2.0,3.0,2.0,4.0,-
3,perfect pizza dough,155576,150,10,"['water', 'salt', 'sugar', 'butter', 'wheat flour', 'yeast', 'pizza topping']",553.0,11.0,14.0,38.0,29.0,19.0,35.0,-
4,quick sunday bread,410822,105,7,"['yeast', 'water', 'water', 'sugar', 'butter', 'salt', 'wheat flour']",308.1,9.0,25.0,26.0,14.0,18.0,18.0,-
5,baked crab and shrimp,59978,50,6,"['pepper', 'durkee onion', 'celery seed', 'crabmeat', 'shrimp', 'mayonnaise', 'sauce', 'salt', 'pepper', 'breadcrumb', 'butter']",296.6,24.0,21.0,39.0,26.0,15.0,8.0,['american']
6,easy shrimp kabobs,26950,30,6,"['shrimp', 'bacon', 'butter', 'lemon juice concentrate', 'salt', 'pepper']",381.9,44.0,1.0,23.0,54.0,63.0,0.0,['american']
7,four  s  tomatoes    simple shrimp stuffed salad,311627,20,19,"['shrimp', 'celery seed', 'leaf parsley', 'seasoning salt', 'pepper', 'mayonnaise', 'pea', 'tomato', 'salt', 'leaf lettuce']",387.1,28.0,30.0,28.0,76.0,14.0,5.0,['american']
8,maine crab rolls,171586,7,7,"['crabmeat', 'mayonnaise', 'butter', 'dog bun', 'leaf lettuce']",358.8,24.0,17.0,56.0,51.0,26.0,9.0,['american']
9,panned creole shrimp,57061,22,6,"['shrimp', 'butter', 'olive oil', 'garlic', 'pepper', 'sauce', 'thyme sprigs', 'habanero sauce', 'salt']",504.7,59.0,2.0,51.0,72.0,84.0,1.0,['american']
10,baked garlic and onion cream soup,157276,110,11,"['durkee onion', 'garlic', 'chicken broth', 'thyme sprigs', 'pepper', 'sea salt', 'butter', 'half', 'leaf parsley']",299.9,28.0,29.0,44.0,18.0,55.0,8.0,-
11,irish vegetarian colcannon,20754,75,10,"['gold potato', 'butter', 'durkee onion', 'garlic', 'cabbage', 'water', 'kale', 'pepper']",199.0,4.0,15.0,2.0,10.0,8.0,13.0,-
12,never fail chicken flavor white rice,145463,25,6,"['butter', 'durkee onion', 'garlic', 'pepper', 'thyme sprigs', 'grain rice', 'chicken broth']",296.5,15.0,5.0,26.0,15.0,29.0,14.0,-
13,red onion soup or zuppa di cipolle rosse,329836,140,15,"['butter', 'oil', 'durkee onion', 'chicken broth', 'thyme sprigs', 'rosemary sprigs', 'leaf parsley', 'garlic', 'cloth', 'leaf', 'pepper', 'bread', 'parmesan cheese']",448.2,30.0,51.0,21.0,21.0,34.0,19.0,-
14,turmeric rice,48162,30,5,"['butter', 'durkee onion', 'garlic', 'basmati rice', 'turmeric', 'chicken broth', 'leaf', 'thyme sprigs', 'pepper']",255.4,12.0,5.0,13.0,12.0,20.0,13.0,-
15,roast beef sandwich spread,317411,20,9,"['beef', 'durkee onion', 'celery seed', 'butter pickle', 'egg', 'mayonnaise', 'juice', 'onion powder', 'pepper', 'salt']",324.3,33.0,16.0,15.0,46.0,33.0,2.0,['american']
16,simple southern potato salad,94407,1440,4,"['potato', 'butter pickle', 'durkee onion', 'egg', 'salt', 'pepper', 'mayonnaise', 'mustard']",462.9,28.0,27.0,23.0,20.0,16.0,21.0,['american']
17,creamy no egg potato salad,21747,45,6,"['potato', 'celery seed', 'pepper', 'durkee onion', 'butter pickle', 'mayonnaise', 'juice', 'mustard', 'salt', 'pepper']",98.2,0.0,7.0,16.0,5.0,0.0,7.0,-
18,dill pickle potato salad,174988,45,12,"['potato', 'egg', 'celery rib', 'durkee onion', 'butter pickle', 'mayonnaise', 'juice', 'mustard', 'celery seed', 'salt', 'pepper', 'leaf lettuce']",372.9,29.0,23.0,38.0,18.0,17.0,14.0,-
19,summertime potato salad,230634,15,6,"['potato', 'celery seed', 'durkee onion', 'egg', 'butter pickle', 'pickle juice', 'mayonnaise', 'mustard', 'salt', 'pepper']",304.7,21.0,21.0,19.0,16.0,13.0,12.0,-
20,caramel frosting for angel food cake,103220,15,5,"['butter', 'sugar', 'milk', 'sugar']",267.2,12.0,198.0,3.0,0.0,24.0,16.0,-
21,goody glaze,180800,5,5,"['sugar', 'butter', 'milk']",55.9,2.0,39.0,0.0,0.0,6.0,3.0,-
22,homemade caramel frosting,303255,15,5,"['butter', 'sugar', 'milk', 'sugar']",654.0,36.0,446.0,8.0,1.0,74.0,38.0,-
23,russian toffee,41826,16,5,"['milk', 'sugar', 'butter']",139.2,9.0,82.0,2.0,2.0,19.0,6.0,-
24,the best caramel sauce in the world,182008,125,5,"['milk', 'butter', 'sugar']",409.2,27.0,199.0,7.0,11.0,55.0,19.0,-
25,buttermilk herb dressing  1 gram of fat,45304,2,2,"['buttermilk', 'cream', 'mayonnaise', 'parmesan cheese', 'chive', 'garlic', 'pepper']",88.5,11.0,0.0,3.0,5.0,22.0,0.0,-
26,creamy black peppercorn dressing,82435,40,4,"['yogurt', 'buttermilk', 'mayonnaise', 'leaf parsley', 'chive', 'pepper', 'leaf basil', 'tarragon sprig', 'thyme sprigs', 'salt', 'paprika']",51.0,5.0,6.0,4.0,1.0,3.0,1.0,-
27,dannon parmesan artichoke dip,156038,65,3,"['yogurt', 'parmesan cheese', 'artichoke heart', 'leaf parsley', 'pepper', 'salt']",20.7,1.0,2.0,1.0,2.0,2.0,0.0,-
