,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,cinnamon rolls   rhodes frozen rolls,504218,1470,10,"['ice cream', 'butter', 'sugar', 'sugar', 'cinnamon roll']",157.7,13.0,78.0,3.0,0.0,28.0,6.0,-
1,hot buttered whiskey  or rum  batter,186380,20,7,"['sugar', 'ice cream', 'butter']",374.6,31.0,186.0,6.0,3.0,64.0,16.0,-
2,mango  blackberry cassis  and vanilla mosaic,251594,225,10,"['lemon sorbet', 'ice cream', 'blackberry', 'sugar', 'creme de cassis']",84.2,4.0,47.0,0.0,2.0,9.0,4.0,-
3,vanilla hazelnut dream dessert,195904,35,5,"['espresso', 'sugar', 'ice cream', 'biscotti']",435.2,24.0,272.0,4.0,10.0,48.0,23.0,-
4,vanilla powder,99603,10,6,"['sugar', 'vanilla bean', 'cornstarch']",26.1,0.0,26.0,0.0,0.0,0.0,2.0,-
5,appetizer  hamburger cheese dip   great for parties,44994,25,6,"['turkey breast', 'durkee onion', 'chily', 'chili powder', 'sauce', 'garlic', 'velveeta cheese']",211.7,20.0,16.0,34.0,33.0,36.0,2.0,['american']
6,arizona skillet dinner,154080,20,9,"['oil', 'durkee onion', 'bell pepper', 'garlic', 'chili powder', 'cumin', 'kidney bean', 'kernel corn', 'sodium tomato juice', 'macaroni', 'monterey jack cheese']",593.0,24.0,45.0,24.0,53.0,27.0,30.0,['american']
7,southwest beef pasta,84179,25,7,"['penne pasta', 'fry beef', 'durkee onion', 'chili powder', 'garlic', 'bell pepper', 'chily', 'beef bouillon granule']",343.0,21.0,13.0,2.0,39.0,27.0,11.0,['american']
8,spicy vegan texas black bean chili,368210,125,3,"['bean', 'tomato', 'chily', 'chicken broth', 'corn', 'durkee onion', 'chili powder', 'cumin', 'garlic']",350.9,4.0,32.0,29.0,37.0,2.0,23.0,['american']
9,weight watchers easiest tortilla chicken soup,326434,30,8,"['canola oil', 'durkee onion', 'bell pepper', 'garlic', 'chicken broth', 'chily', 'kernel corn', 'chili seasoning mix', 'chicken breast', 'ground cilantro', 'tortilla chip']",244.6,10.0,8.0,21.0,45.0,8.0,8.0,['american']
10,chicken  sweet potato  and quinoa stir fry,474446,55,25,"['water', 'quinoa', 'potato', 'vegetable oil cooking spray', 'chicken breast', 'durkee onion', 'jalapeno pepper', 'bell pepper', 'garlic', 'cumin', 'pea', 'chicken broth', 'ground cilantro', 'salt', 'pepper', 'lime']",288.8,6.0,33.0,13.0,49.0,3.0,12.0,['mexican']
11,chicken in a fried onion sauce,475381,70,30,"['chicken thigh', 'durkee onion', 'ginger', 'garlic', 'canola oil', 'coriander', 'cumin', 'turmeric', 'pepper', 'yogurt', 'water', 'tomato', 'salt', 'garam masala', 'ground cilantro']",444.2,44.0,30.0,53.0,59.0,14.0,5.0,['indian']
12,creamy cashew and vegetable korma,109975,60,16,"['coconut', 'peanut butter', 'durkee onion', 'chily', 'garlic', 'cumin', 'turmeric', 'coriander', 'cashew piece', 'pepper', 'broccoli', 'bean', 'pea', 'ground cilantro']",447.1,49.0,39.0,3.0,23.0,62.0,11.0,['indian']
13,curried pea soup,15307,40,14,"['butter', 'durkee onion', 'curry powder', 'chicken broth', 'pea', 'yogurt', 'ground cilantro', 'durkee onion']",231.9,11.0,57.0,4.0,23.0,22.0,10.0,['indian']
14,quinoa and carrot stew,293383,55,28,"['oil', 'durkee onion', 'paprika', 'salt', 'curry powder', 'pepper', 'cumin', 'cayenne pepper', 'chicken broth', 'tomato', 'lemon juice concentrate', 'baby carrot', 'quinoa', 'butter', 'baby carrot', 'garlic', 'turmeric', 'water']",394.5,25.0,54.0,42.0,19.0,18.0,18.0,-
15,cheerio squares,360558,25,6,"['margarine', 'marshmallow', 'oat cereal']",220.8,6.0,89.0,7.0,6.0,4.0,15.0,-
16,didi s  i can t believe you used up my whole box of cheerios  squares,31799,7,9,"['margarine', 'marshmallow', 'peanut butter', 'oat cereal']",79.1,5.0,23.0,2.0,3.0,3.0,3.0,-
17,loaded candy popcorn balls,329311,30,10,"['marshmallow', 'margarine', 'microwave popcorn', 'snack', 'candy corn']",113.6,5.0,40.0,2.0,2.0,2.0,6.0,-
18,marshmallow treats,354257,20,7,"['margarine', 'marshmallow', 'rice krispy', 'oat cereal', 'peanut butter']",135.8,12.0,24.0,6.0,5.0,7.0,4.0,-
19,paper bag popcorn,471170,12,7,"['microwave popcorn', 'peanut butter', 'salt', 'paper']",9.9,1.0,0.0,12.0,0.0,0.0,0.0,-
20,creamy peanut butter   jam oatmeal,111280,2,6,"['oatmeal', 'peanut butter', 'strawberry jam', 'water']",343.8,27.0,50.0,6.0,22.0,14.0,12.0,-
21,easy bake oven quick cake,151903,15,5,"['chocolate cake mix', 'water']",120.8,4.0,61.0,7.0,2.0,2.0,7.0,-
22,golden oats,244094,10,9,"['oatmeal', 'egg', 'margarine', 'water']",346.1,22.0,4.0,5.0,25.0,14.0,13.0,-
23,heart healthy oatmeal,341350,8,6,"['oatmeal', 'water']",153.5,4.0,1.0,0.0,10.0,2.0,9.0,-
24,homemade baby oatmeal,267742,5,4,"['oatmeal', 'water']",38.9,0.0,0.0,0.0,3.0,0.0,2.0,-
25,cocoa spritz cookies,86532,25,10,"['butter', 'sugar', 'sugar', 'egg', 'vanilla', 'wheat flour', 'cocoa', 'salt', 'baking soda']",101.5,7.0,28.0,1.0,2.0,15.0,4.0,-
26,easy   sarah s chocolate chip cookies,218256,48,10,"['sugar', 'sugar', 'butter', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'chocolate chip cookie']",159.5,12.0,65.0,3.0,3.0,24.0,7.0,-
27,fudge cookies,365803,20,10,"['cocoa', 'butter', 'wheat flour', 'sugar', 'egg', 'vanilla', 'baking soda', 'salt']",195.5,9.0,80.0,9.0,6.0,16.0,10.0,-
28,gold medal chocolate chippers,352723,30,10,"['butter', 'sugar', 'sugar', 'egg', 'vanilla', 'baking soda', 'salt', 'wheat flour', 'chocolate chip cookie']",185.0,14.0,66.0,5.0,3.0,27.0,8.0,-
29,pearls and chocolate,283596,25,9,"['wheat flour', 'cocoa', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'vanilla', 'egg', 'chocolate chip cookie']",157.9,12.0,51.0,4.0,3.0,24.0,6.0,-
30,egyptian slow cooked eggs  beid hamine,233505,365,4,"['egg', 'onion skin', 'ground coffee', 'water', 'oil']",118.0,13.0,2.0,3.0,16.0,11.0,0.0,-
31,pamela s pancakes   gluten free,250445,15,6,"['grain pancake mix', 'egg', 'water', 'oil']",31.9,4.0,0.0,0.0,2.0,2.0,0.0,-
32,richest chocolate cake ever,167823,30,6,"['chocolate cake mix', 'egg', 'oil', 'water', 'milk', 'chocolate fudge topping', 'topping']",603.0,39.0,233.0,22.0,18.0,52.0,29.0,-
33,snicker candy bar cake,133153,75,9,"['chocolate cake mix', 'water', 'oil', 'egg', 'snickers candy bar']",364.8,28.0,112.0,17.0,12.0,22.0,15.0,-
34,wild blueberry muffin peach cobbler,89408,25,5,"['peach', 'blueberry muffin mix', 'water', 'oil', 'egg']",95.7,9.0,35.0,0.0,3.0,4.0,3.0,-
35,betty salad,369888,15,3,"['spinach', 'egg', 'bean sprout', 'bacon', 'oil', 'sugar', 'salt', 'ketchup', 'vinegar', 'sauce', 'durkee onion']",2640.1,350.0,371.0,123.0,103.0,265.0,34.0,-
36,celery seed dressing,26869,15,3,"['sugar', 'mustard', 'salt', 'durkee onion', 'vinegar', 'oil', 'celery seed']",1575.5,224.0,270.0,65.0,3.0,100.0,23.0,-
37,honey pecan dressing,82199,10,6,"['sugar', 'durkee onion', 'mustard', 'salt', 'honey', 'wine vinegar', 'vegetable oil', 'pistachio']",1341.5,182.0,290.0,9.0,8.0,70.0,25.0,-
38,mandarin spinach salad with poppy seed dressing,72485,20,2,"['wine vinegar', 'sugar', 'mustard', 'salt', 'lemon juice concentrate', 'oil', 'seed', 'spinach', 'orange', 'bacon', 'avocado', 'durkee onion']",420.2,59.0,37.0,20.0,11.0,35.0,5.0,-
39,spinach salad with poppy seed dressing,202554,495,3,"['salt', 'vinegar', 'oil', 'sugar', 'seed', 'mustard', 'durkee onion', 'champignon mushroom', 'cheese', 'bacon', 'spinach']",817.6,115.0,56.0,43.0,35.0,94.0,6.0,-
40,cheesy potato skins with sun dried tomatoes,233697,95,13,"['russet potato', 'cream', 'parmesan cheese', 'mozzarella cheese', 'tomato', 'durkee onion', 'leaf parsley', 'salt', 'pepper']",146.8,5.0,9.0,8.0,14.0,11.0,7.0,-
