,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,easy chewy kids cookies,264288,20,6,"['butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'raisin', 'oatmeal']",419.4,25.0,157.0,18.0,9.0,49.0,21.0,-
1,favorite oatmeal raisin cookies,328476,54,10,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'vanilla', 'oatmeal', 'raisin']",151.4,7.0,54.0,6.0,4.0,13.0,8.0,-
2,lisa s swirled chocolate chip cookies,101041,20,10,"['butter', 'sugar', 'sugar', 'vanilla', 'egg', 'wheat flour', 'baking soda', 'salt', 'chocolate morsel']",178.9,12.0,57.0,8.0,3.0,24.0,8.0,-
3,oatmeal chocolate bar cookies,218837,35,14,"['butter', 'sugar', 'sugar', 'egg', 'vanilla', 'baking soda', 'salt', 'wheat flour', 'oatmeal', 'chocolate']",161.0,15.0,35.0,2.0,5.0,29.0,6.0,-
4,thin and crisp powdered oatmeal cookies,70822,90,11,"['butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'oatmeal', 'sugar icing']",73.2,6.0,16.0,2.0,1.0,12.0,2.0,-
5,roast fingerling potatoes,223531,35,5,"['fingerling potato', 'oil', 'rosemary sprigs', 'salt', 'pepper']",30.4,5.0,0.0,0.0,0.0,2.0,0.0,-
6,roasted fingerling potatoes with seasoned salt,153305,50,7,"['salt', 'pepper', 'thyme sprigs', 'rosemary sprigs', 'fingerling potato', 'olive oil']",147.8,5.0,7.0,49.0,5.0,2.0,8.0,-
7,roasted parsnips and onions,4970,55,5,"['parsnip', 'durkee onion', 'rosemary sprigs', 'olive oil', 'salt', 'pepper']",192.6,11.0,41.0,0.0,5.0,5.0,10.0,-
8,roll with italian butter,490582,11,4,"['multigrain bread', 'olive oil', 'salt', 'pepper', 'parmesan cheese']",60.7,10.0,0.0,4.0,0.0,4.0,0.0,-
9,tattooed potatoes with rosemary,117779,50,8,"['olive oil', 'salt', 'pepper', 'rosemary sprigs', 'russet potato']",188.5,18.0,3.0,16.0,4.0,8.0,6.0,-
10,authentic italian meatloaf,384067,60,8,"['ground beef', 'oil', 'durkee onion', 'bell pepper', 'garlic', 'egg', 'breadcrumb', 'parmesan cheese', 'sauce', 'vinegar', 'leaf basil', 'leaf parsley', 'salt', 'pepper', 'pizza sauce']",399.9,37.0,26.0,43.0,51.0,43.0,6.0,-
11,basic oven cooked meatballs,441824,30,7,"['bread', 'milk', 'parmesan cheese', 'egg', 'durkee onion', 'garlic', 'leaf basil', 'leaf parsley', 'ground beef', 'salt', 'pepper']",104.5,6.0,5.0,25.0,12.0,11.0,3.0,-
