,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,baked mac and cheese,391628,65,5,"['butter', 'wheat elbow macaroni', 'cheese', 'milk', 'pepper']",409.5,33.0,3.0,20.0,34.0,66.0,12.0,-
1,carolyn s easy cheesy macaroni   cheese,186863,20,8,"['wheat elbow macaroni', 'butter', 'velveeta cheese', 'milk', 'pepper']",400.0,32.0,21.0,37.0,30.0,67.0,12.0,-
2,creamy stovetop mac and cheese,126991,20,9,"['wheat elbow macaroni', 'velveeta cheese', 'milk', 'pepper', 'parmesan cheese']",462.5,30.0,32.0,53.0,42.0,63.0,16.0,-
3,simple mac   cheese,243862,60,10,"['wheat elbow macaroni', 'velveeta cheese', 'milk', 'cheddar cheese', 'pepper']",457.6,29.0,22.0,39.0,42.0,59.0,16.0,-
4,southwestern cheese and pasta,168804,20,5,"['milk', 'chili salsa', 'corn', 'wheat elbow macaroni', 'velveeta cheese']",620.8,26.0,46.0,66.0,50.0,52.0,31.0,-
5,company chicken,371488,75,6,"['bacon', 'chicken breast', 'mushroom soup', 'cream', 'durkee onion']",514.6,51.0,12.0,61.0,88.0,63.0,2.0,-
6,dried beef chicken casserole,275263,185,6,"['chicken breast', 'bacon', 'beef', 'mushroom soup', 'cream']",609.4,67.0,6.0,59.0,90.0,93.0,2.0,-
7,eden isle chicken,127038,130,5,"['chicken breast', 'bacon', 'cream', 'mushroom soup', 'champignon mushroom']",484.9,53.0,4.0,26.0,70.0,65.0,1.0,-
8,hubby s chicken,29741,190,5,"['chicken breast', 'bacon', 'mushroom soup', 'cream', 'beef']",362.1,35.0,3.0,25.0,63.0,48.0,1.0,-
9,the best sour cream and bacon chicken,24523,100,4,"['chicken breast', 'cream', 'mushroom soup', 'bacon', 'beef']",405.3,40.0,6.0,39.0,65.0,51.0,2.0,-
10,creamy garlic dressing,312922,10,1,"['garlic', 'lemon juice concentrate', 'oil', 'cream', 'mustard', 'mustard', 'pepper', 'tamari', 'sauce']",135.2,20.0,2.0,20.0,3.0,13.0,0.0,-
11,dijon lemon steak rub,72528,5,4,"['mustard', 'lemon juice concentrate', 'sauce', 'garlic', 'pepper']",170.2,8.0,33.0,93.0,16.0,1.0,9.0,-
12,homemade barbecue shrimp appetizer,342982,9,6,"['ketchup', 'sugar', 'sauce', 'mustard', 'garlic', 'onion powder', 'shrimp']",191.6,2.0,107.0,25.0,32.0,1.0,9.0,-
13,sharp cheddar cheese ball,218209,5,3,"['cheese', 'cheddar cheese', 'onion dip', 'sauce', 'lemon juice concentrate', 'parsley flake', 'onion powder', 'garlic']",215.5,29.0,1.0,11.0,18.0,61.0,0.0,-
14,shrimp dish,243221,15,3,"['shrimp', 'garlic', 'pepper', 'lemon juice concentrate', 'chili salsa', 'sauce']",44.7,0.0,18.0,32.0,4.0,0.0,3.0,-
