,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,easy carrot dip with a bite,251513,5,3,"['baby carrot', 'mayonnaise', 'vegetable oil', 'lemon juice concentrate', 'cumin powder', 'garlic', 'salt', 'cayenne pepper', 'yogurt']",39.5,4.0,7.0,5.0,0.0,1.0,1.0,-
1,honeyed carrots,423494,23,9,"['baby carrot', 'honey', 'vegetable oil', 'lemon juice concentrate', 'salt']",147.5,7.0,85.0,11.0,2.0,3.0,9.0,-
2,libyan carrot dish,432088,20,3,"['baby carrot', 'cumin powder', 'oil', 'leaf parsley', 'garlic', 'lemon juice concentrate']",132.1,11.0,25.0,3.0,4.0,5.0,5.0,-
3,salatit batata  tunisian potato salad,423716,25,9,"['potato', 'water', 'salt', 'vegetable oil', 'cayenne pepper', 'cumin powder', 'lemon juice concentrate', 'ground caraway']",410.1,42.0,7.0,36.0,9.0,18.0,12.0,-
4,spiced moroccan carrots,260075,30,7,"['baby carrot', 'oil', 'garlic', 'cayenne pepper', 'cumin powder', 'paprika', 'lemon juice concentrate', 'salt', 'pepper', 'leaf parsley']",70.7,8.0,10.0,1.0,1.0,3.0,2.0,-
5,easy roasted tilapia,129654,15,10,"['tilapia fillet', 'lemon juice concentrate', 'oil', 'thyme sprigs', 'garlic', 'durkee onion', 'salt', 'pepper']",457.4,46.0,9.0,4.0,81.0,24.0,2.0,-
6,greek grilled jumbo shrimp w  lemon   oregano dressing,175258,50,9,"['shrimp', 'garlic', 'salt', 'lemon juice concentrate', 'pepper', 'oil', 'oregano', 'lemon']",312.8,33.0,3.0,49.0,47.0,15.0,1.0,-
7,lemon and thyme grilled tuna,70543,42,9,"['tuna steak', 'oil', 'thyme sprigs', 'salt', 'lemon', 'rind', 'pepper', 'lemon juice concentrate']",369.4,33.0,1.0,27.0,79.0,20.0,0.0,-
8,pasta salad with artichokes and lemon vinaigrette,175000,25,5,"['spiral pasta', 'artichoke heart', 'bell pepper', 'durkee onion', 'oil', 'lemon juice concentrate', 'lemon', 'zest', 'garlic', 'salt', 'pepper']",416.0,34.0,13.0,2.0,17.0,15.0,15.0,-
9,shrimp and asparagus with angel hair pasta,76543,45,8,"['angel hair pasta', 'oil', 'pepper', 'asparagus spear', 'shrimp', 'durkee onion', 'lemon', 'zest', 'lemon juice concentrate', 'parmesan cheese']",227.3,12.0,7.0,13.0,26.0,5.0,8.0,-
10,chicken enchiladas,232051,30,13,"['chicken meat', 'durkee onion', 'garlic', 'butter', 'cumin powder', 'chili salsa', 'corn tortilla', 'cheddar cheese', 'chicken soup', 'cream', 'jalapeno pepper', 'paprika']",822.1,92.0,15.0,47.0,82.0,153.0,10.0,['american']
