,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,birdsnests,99399,15,3,"['chocolate chip cookie', 'butterscotch chip', 'peanut butter', 'spaghetti noodle']",171.2,17.0,43.0,4.0,6.0,22.0,5.0,-
1,chinese  candy,23933,15,4,"['butterscotch chip', 'spaghetti noodle', 'peanut butter']",232.7,21.0,77.0,4.0,6.0,38.0,8.0,-
2,chocolate butterscotch peanut clusters,406062,20,5,"['chocolate chip cookie', 'butterscotch chip', 'peanut butter']",378.9,40.0,108.0,1.0,17.0,54.0,10.0,-
3,chocolate covered peanut clusters,47710,20,4,"['chocolate chip cookie', 'butterscotch chip', 'peanut butter', 'wax paper']",213.4,24.0,52.0,0.0,11.0,27.0,5.0,-
4,spider cookies,40810,15,5,"['chocolate chip cookie', 'butterscotch chip', 'spaghetti noodle', 'peanut butter']",225.6,23.0,43.0,3.0,9.0,24.0,7.0,-
5,chili   hcg p2,477396,25,3,"['taco seasoning', 'ground beef', 'tomato', 'water']",176.7,8.0,22.0,9.0,46.0,11.0,2.0,-
6,crock pot apricot chicken,18643,500,4,"['dress', 'strawberry jam', 'onion soup mix', 'chicken thigh']",446.6,28.0,91.0,51.0,65.0,14.0,12.0,-
7,ole crock pot chicken,102572,485,4,"['taco seasoning', 'strawberry jam', 'chili salsa', 'chicken thigh']",386.0,24.0,95.0,27.0,42.0,22.0,14.0,-
8,scout s salsa chicken,216946,335,6,"['chicken thigh', 'strawberry jam', 'mango salsa', 'taco seasoning', 'grain rice']",455.3,32.0,28.0,4.0,56.0,30.0,12.0,-
9,sweet salsa dump chicken   oamc,107570,37,7,"['taco seasoning', 'strawberry jam', 'chili salsa', 'chicken thigh']",383.8,24.0,109.0,25.0,41.0,22.0,14.0,-
10,creamy chicken tomato pasta skillet,268158,60,16,"['spaghetti', 'chicken breast', 'butter', 'garlic', 'seasoning salt', 'durkee onion', 'pepper flake', 'champignon mushroom', 'purpose flour', 'seasoning salt', 'cream', 'pepper', 'parmesan cheese', 'jack cheese', 'tomato', 'cream']",1024.4,81.0,13.0,28.0,125.0,158.0,24.0,-
11,pasta milano,152195,60,14,"['chicken breast', 'garlic', 'salt', 'pepper', 'bow tie pasta', 'butter', 'tomato', 'champignon mushroom', 'cream', 'garlic', 'parmesan cheese', 'leaf parsley']",2369.4,204.0,61.0,120.0,177.0,367.0,70.0,-
12,salmon with penne pasta alfredo,287503,60,20,"['butter', 'garlic', 'oil', 'pepper', 'leaf parsley', 'oregano', 'cream', 'jumbo egg', 'parmesan cheese', 'salt', 'penne pasta', 'spinach', 'tomato', 'salmon']",938.8,101.0,3.0,40.0,79.0,191.0,16.0,-
13,spicy shrimp and pasta,100485,45,15,"['penne pasta', 'shrimp', 'butter', 'durkee onion', 'garlic', 'seasoning salt', 'cream', 'parmesan cheese', 'pepper', 'leaf parsley']",880.1,61.0,18.0,40.0,74.0,118.0,30.0,-
14,spinach and boursin stuffed chicken with alfredo sauce,273638,70,14,"['chicken breast', 'spinach', 'champignon mushroom', 'garlic', 'bacon', 'cheese', 'cream', 'leaf parsley', 'butter', 'cheese', 'parmesan cheese', 'pepper']",958.0,126.0,7.0,35.0,96.0,221.0,3.0,-
15,best creamy blue cheese dressing dip,66593,10,4,"['cheese', 'buttermilk', 'cream', 'mayonnaise', 'wine vinegar', 'sugar', 'sauce', 'garlic', 'salt', 'pepper']",115.3,14.0,7.0,16.0,8.0,23.0,1.0,-
16,blue cheese buttermilk creamy dressing,146255,2,6,"['buttermilk', 'cream', 'garlic', 'sugar', 'paprika', 'salt', 'cheese']",536.2,67.0,40.0,95.0,33.0,135.0,7.0,-
17,buttermilk garlic salad dressing,28566,10,3,"['cream', 'mayonnaise', 'garlic', 'salt', 'paprika', 'pepper', 'mustard powder', 'sugar', 'buttermilk']",162.1,17.0,49.0,19.0,6.0,31.0,4.0,-
18,houston s buttermilk garlic salad dressing,80631,5,2,"['cream', 'mayonnaise', 'garlic', 'salt', 'paprika', 'pepper', 'sugar', 'mustard', 'buttermilk']",566.6,69.0,74.0,50.0,9.0,64.0,12.0,-
19,whipped cream cream cheese frosting,187817,15,3,"['cheese', 'sugar', 'salt', 'vanilla', 'cream']",179.4,15.0,85.0,4.0,3.0,28.0,7.0,-
20,kathy s country chicken casserole,105052,50,5,"['shell pasta', 'chicken breast', 'butter', 'vegetable', 'cheddar cheese', 'mushroom soup', 'chicken soup', 'durkee onion', 'pepper', 'garlic salt']",472.1,31.0,20.0,46.0,59.0,51.0,13.0,-
21,krystal s chicken spaghetti,39891,50,8,"['chicken breast', 'spaghetti noodle', 'mushroom soup', 'chicken soup', 'rotel tomato', 'cheddar cheese', 'durkee onion', 'garlic salt']",384.9,22.0,8.0,31.0,44.0,28.0,13.0,-
22,mexican  spaghetti,252125,50,4,"['chicken breast', 'pepper', 'durkee onion', 'mushroom soup', 'chicken soup', 'cheddar cheese soup', 'chily', 'rotel tomato', 'olive', 'spaghetti']",768.7,32.0,33.0,90.0,59.0,35.0,38.0,-
23,pioneer woman chicken spaghetti,307100,60,6,"['chicken meat', 'spaghetti', 'chicken broth', 'mushroom soup', 'cheddar cheese', 'pepper', 'durkee onion', 'pimento', 'salt', 'cayenne pepper', 'pepper']",864.1,35.0,20.0,39.0,83.0,55.0,39.0,-
24,spaghetti chicken bake,438198,45,2,"['spaghetti', 'chicken breast', 'chicken soup', 'mushroom soup', 'rotel tomato', 'champignon mushroom', 'cheddar cheese', 'mozzarella cheese']",359.2,20.0,9.0,30.0,38.0,28.0,13.0,-
25,chocolate raspberry s mores,125133,5,7,"['chocolate graham cracker', 'marshmallow', 'chocolate candy bar', 'raspberry']",83.0,5.0,39.0,0.0,2.0,7.0,4.0,-
26,grilled s mores,124485,10,6,"['aluminum foil', 'cracker square', 'chocolate candy bar', 'marshmallow']",195.2,11.0,77.0,4.0,5.0,16.0,9.0,-
27,m m s holiday poppers,14856,20,6,"['milk chocolate', 'chocolate candy bar', 'chocolate candy bar', 'chocolate candy bar', 'chocolate candy bar']",79.6,3.0,50.0,1.0,1.0,6.0,4.0,-
28,moon rocks,416239,12,9,"['milk chocolate', 'cocoa krispies cereal', 'chocolate chip cookie', 'marshmallow']",152.2,10.0,67.0,2.0,3.0,18.0,7.0,-
29,s mores  microwave,55045,1,5,"['cracker square', 'chocolate candy bar', 'marshmallow']",140.7,4.0,50.0,5.0,4.0,2.0,9.0,-
30,mexican ojarascas cookies,232495,40,12,"['wheat flour', 'sugar', 'cinnamon', 'cornstarch', 'baking powder', 'salt', 'shortening', 'lard', 'water']",19380.6,3021.0,669.0,16.0,78.0,2534.0,153.0,['mexican']
