,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,szechuan chicken,23340,30,12,"['chicken breast halve', 'soy sauce', 'sherry', 'cornstarch', 'ginger', 'sugar', 'pepper flake', 'vegetable oil', 'durkee onion', 'pepper', 'pepper', 'peanut butter']",302.8,19.0,14.0,24.0,60.0,9.0,3.0,['chinese']
1,cashew chicken and baby bok choy,91095,17,16,"['chicken stock', 'sherry', 'soy sauce', 'cornstarch', 'peanut butter', 'cash', 'durkee onion', 'ginger', 'garlic', 'peppercorn', 'chicken meat', 'pepper', 'bok choy']",423.4,35.0,14.0,59.0,77.0,21.0,5.0,-
2,easy mongolian beef,76940,75,16,"['vegetable oil', 'durkee onion', 'ginger', 'garlic', 'pepper flake', 'soy sauce', 'water', 'pepper', 'sugar', 'beef steak', 'cornstarch']",938.5,103.0,172.0,87.0,57.0,57.0,18.0,-
3,orange pineapple ginger chicken,146527,75,26,"['chicken breast', 'soy sauce', 'sherry', 'juice concentrate', 'water', 'cornstarch', 'sugar', 'cooking oil', 'ginger', 'pepper', 'pineapple chunk', 'grain rice', 'slice']",404.9,8.0,77.0,45.0,62.0,4.0,16.0,-
4,polynesian glazed wings  low fat,286420,70,14,"['chicken wing', 'sugar', 'cornstarch', 'ginger', 'pepper flake', 'pineapple juice', 'chicken broth', 'pepper', 'soy sauce', 'durkee onion']",119.6,11.0,16.0,4.0,17.0,10.0,1.0,-
5,cajun remoulade sauce,42243,3,3,"['mayonnaise', 'chili sauce', 'mustard', 'sauce', 'durkee onion', 'pepper']",81.0,10.0,8.0,13.0,1.0,5.0,1.0,['american']
6,helen s egg salad sandwiches,450760,10,1,"['egg', 'butter pickle', 'durkee onion', 'mayonnaise', 'mustard']",139.7,8.0,35.0,6.0,15.0,8.0,5.0,['american']
7,mustardayonnaise,318436,2,2,"['mayonnaise', 'mustard']",33.6,4.0,2.0,5.0,0.0,1.0,0.0,['american']
8,yummy deviled eggs,299683,10,5,"['egg', 'salt', 'mustard', 'pepper', 'mayonnaise']",101.2,11.0,2.0,13.0,12.0,9.0,0.0,['american']
9,no relish tartar sauce   with light mayo,368916,10,3,"['mayonnaise', 'butter pickle', 'caper', 'lemon juice concentrate', 'durkee onion', 'mustard', 'tarragon sprig', 'pepper']",107.6,15.0,7.0,29.0,1.0,7.0,1.0,-
10,baingan bharta   spicy roasted eggplant with tomatoes  cilantro,11863,78,16,"['eggplant', 'vegetable oil', 'durkee onion', 'ginger', 'tomato', 'cumin', 'paprika', 'coriander', 'cayenne pepper', 'ground cilantro']",200.5,20.0,34.0,0.0,6.0,8.0,7.0,['indian']
11,african sweet potato and peanut stew,337593,50,16,"['oil', 'durkee onion', 'bell pepper', 'garlic', 'sugar', 'ginger', 'cumin', 'cinnamon', 'cayenne pepper', 'potato', 'tomato', 'vegetable stock', 'salt', 'kidney bean', 'peanut butter', 'peanut butter']",347.6,17.0,45.0,9.0,26.0,9.0,17.0,-
12,bhuna prawn with puri,91566,25,14,"['prawn', 'vegetable oil', 'ginger', 'garlic', 'durkee onion', 'chily', 'salt', 'cayenne pepper', 'paprika', 'turmeric', 'coriander', 'cumin', 'garam masala', 'sauce', 'tomato puree', 'tomato', 'cilantro leave']",374.8,44.0,31.0,67.0,26.0,18.0,6.0,-
13,spicy indian eggplant spread,429241,50,10,"['eggplant', 'vegetable oil', 'durkee onion', 'garlic', 'ginger', 'garam masala', 'cumin', 'cayenne pepper', 'tomato', 'water', 'ground cilantro', 'salt']",200.1,22.0,31.0,0.0,6.0,9.0,6.0,-
14,tunisian yam and red bean stew  slow cooker version,277950,495,11,"['bean', 'durkee onion', 'bell pepper', 'garlic', 'ginger', 'yam', 'vegetable stock', 'tomato', 'jalapeno pepper', 'salt', 'cumin', 'coriander', 'cinnamon', 'pepper', 'peanut butter', 'peanut butter', 'lime']",259.4,12.0,22.0,10.0,14.0,7.0,14.0,-
15,cheese   potato bake  a k a  scalloped potatoes,179026,120,10,"['cheddar cheese', 'egg', 'cream', 'potato', 'butter', 'salt', 'pepper', 'durkee onion']",433.0,49.0,11.0,13.0,26.0,99.0,8.0,-
16,country scrambled eggs,347476,45,12,"['bacon', 'potato', 'durkee onion', 'bell pepper', 'cream', 'egg', 'salt', 'pepper', 'cheddar cheese']",318.4,33.0,9.0,20.0,35.0,48.0,4.0,-
17,cowboy quiche 2,508615,90,12,"['pie shell', 'durkee onion', 'butter', 'bacon', 'egg', 'cream', 'pepper', 'cheddar cheese']",420.9,54.0,5.0,15.0,27.0,90.0,3.0,-
18,egg  bacon and potato skillet,195998,35,11,"['butter', 'potato', 'durkee onion', 'bell pepper', 'bacon', 'seasoning salt', 'pepper', 'egg', 'cream', 'cheddar cheese']",445.6,35.0,13.0,17.0,37.0,57.0,13.0,-
19,loaded breakfast potatoes,536383,55,17,"['russet potato', 'butter', 'pepper', 'bell pepper', 'pepper', 'champignon mushroom', 'durkee onion', 'salt', 'pepper', 'egg', 'cheddar cheese', 'cream', 'bacon', 'durkee onion']",380.9,31.0,18.0,21.0,33.0,50.0,11.0,-
20,nuwave   teriyaki chicken,389327,35,10,"['chicken breast', 'teriyaki marinade', 'durkee onion', 'garlic', 'lemon juice concentrate', 'pepper']",235.5,15.0,25.0,60.0,50.0,14.0,3.0,['american']
21,olive garden pollo limone  lemon chicken,35177,30,15,"['chicken breast', 'purpose flour', 'olive oil', 'durkee onion', 'garlic', 'chicken broth', 'wine', 'lemon juice concentrate', 'leaf parsley', 'lemon zest', 'salt', 'pepper']",223.9,12.0,2.0,9.0,53.0,7.0,2.0,['italian']
22,honey chicken over snow pea rice,177597,45,24,"['vegetable oil', 'butter', 'minute rice', 'salt', 'pepper', 'wine', 'chicken broth', 'lemon', 'zest', 'lemon', 'juice', 'snow pea', 'chicken tender', 'pepper flake', 'durkee onion', 'garlic', 'ginger', 'honey', 'cornstarch', 'scallion']",786.1,27.0,71.0,42.0,129.0,22.0,27.0,-
23,pasta with chicken  broccoli  and sun dried tomatoes,167741,35,25,"['butter', 'chicken breast', 'durkee onion', 'table salt', 'garlic', 'pepper flake', 'thyme leave', 'purpose flour', 'wine', 'chicken broth', 'broccoli', 'penne pasta', 'asiago cheese', 'oil', 'parsley sprig', 'pepper', 'lemon']",577.5,23.0,20.0,7.0,82.0,40.0,20.0,-
24,spinach lemon chicken breast,310087,35,15,"['spinach', 'durkee onion', 'oil', 'purpose flour', 'salt', 'pepper', 'chicken breast', 'butter', 'chicken broth', 'wine', 'lemon juice concentrate', 'garlic']",318.9,19.0,5.0,14.0,59.0,24.0,6.0,-
25,aztec pyramid avocado dip,8003,0,11,"['avocado', 'cheese', 'cream', 'taco seasoning', 'cheddar cheese', 'tomato', 'durkee onion', 'olive', 'lemon juice concentrate']",472.5,65.0,23.0,20.0,24.0,99.0,4.0,['mexican']
26,tex mex dip,9045,30,9,"['avocado', 'bean', 'lemon juice concentrate', 'salt', 'pepper', 'garlic', 'chili salsa', 'cream', 'mayonnaise', 'taco seasoning', 'durkee onion', 'tomato', 'olive', 'cheddar cheese']",179.6,20.0,9.0,20.0,10.0,22.0,4.0,"['american', 'mexican']"
27,tex  mex layered taco dip,321017,20,4,"['avocado', 'lemon juice concentrate', 'salt', 'pepper', 'cream', 'taco seasoning', 'mayonnaise', 'bean', 'tomato', 'durkee onion', 'olive', 'cheddar cheese', 'tortilla chip']",556.8,54.0,12.0,35.0,32.0,57.0,15.0,-
28,tex mex dip aka seven layer dip,216555,30,8,"['avocado', 'lemon juice concentrate', 'salt', 'pepper', 'cream', 'mayonnaise', 'taco seasoning', 'bean dip', 'top', 'tomato', 'olive', 'cheddar cheese', 'tortilla chip']",310.3,41.0,12.0,21.0,15.0,48.0,3.0,-
29,wild addicting dip,123835,15,3,"['bean dip', 'lemon juice concentrate', 'salt', 'pepper', 'avocado', 'cream', 'taco seasoning', 'durkee onion', 'tomato', 'olive', 'cheddar cheese']",225.5,29.0,7.0,14.0,14.0,38.0,2.0,-
30,homemade butter for the kitchen aid,199638,10,2,"['whipping cream', 'salt']",3284.4,541.0,4.0,15.0,39.0,1096.0,8.0,['american']
31,homemade butter pecan ice cream,121648,325,5,"['cream', 'cream', 'sugar', 'butter', 'pistachio', 'vanilla extract']",2892.7,421.0,231.0,21.0,58.0,799.0,31.0,['american']
