,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,couscous,278839,20,8,"['couscous', 'grapefruit juice', 'sunflower oil', 'mint leaf', 'leaf parsley', 'tomato', 'water', 'garlic', 'salt']",133.6,4.0,1.0,5.0,7.0,2.0,7.0,-
1,greek couscous,427578,15,3,"['tomato', 'durkee onion', 'water', 'couscous', 'salt', 'olive', 'feta cheese', 'leaf basil', 'feta cheese', 'garlic']",160.9,6.0,4.0,14.0,12.0,12.0,8.0,-
2,scallion couscous,125612,25,10,"['couscous', 'water', 'butter', 'scallion', 'leaf parsley', 'salt', 'pepper']",240.5,3.0,1.0,9.0,15.0,6.0,15.0,-
3,spontaneous couscous,27084,24,5,"['oil', 'garlic', 'durkee onion', 'corn', 'tomato', 'couscous', 'water', 'leaf parsley', 'tabasco jalapeno sauce', 'cayenne pepper']",356.3,8.0,33.0,2.0,21.0,4.0,23.0,-
4,tunisian pasta salad,428688,20,8,"['penne pasta', 'oil', 'lemon juice concentrate', 'cumin', 'pepper', 'cayenne pepper', 'salt', 'cucumber', 'olive', 'scallion', 'garlic', 'tomato', 'leaf parsley']",316.6,15.0,16.0,5.0,11.0,6.0,18.0,-
5,banana butter canning recipe,69038,14,7,"['banana', 'lemon juice concentrate', 'maraschino cherry', 'sugar', 'pectin']",944.0,0.0,921.0,0.0,2.0,0.0,81.0,-
6,banana split in a jar,439862,40,9,"['banana', 'lemon juice concentrate', 'strawberry', 'pineapple chunk', 'maraschino cherry', 'pectin', 'sugar', 'walnut', 'coconut rum']",573.2,7.0,500.0,0.0,3.0,2.0,46.0,-
7,blushing peach banana jam,127781,50,13,"['peach', 'banana', 'maraschino cherry', 'lemon juice concentrate', 'sugar', 'pectin']",645.4,0.0,632.0,0.0,1.0,0.0,55.0,-
8,camomile pear jelly,395171,10,9,"['chamomile', 'pear nectar', 'lemon juice concentrate', 'sugar', 'pectin']",796.6,0.0,800.0,0.0,0.0,0.0,68.0,-
9,rosy peach and banana jam,82285,15,9,"['peach', 'banana', 'maraschino cherry', 'lemon juice concentrate', 'pectin', 'sugar']",1202.7,2.0,837.0,7.0,7.0,1.0,105.0,-
10,chocolate toffee crunchies,165055,35,14,"['vanilla wafer', 'sugar', 'butter', 'chocolate chip cookie', 'pistachio']",1394.1,139.0,252.0,28.0,16.0,215.0,49.0,-
