,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,broccoli or cauliflower cheese casserole,105800,55,4,"['broccoli', 'celery soup', 'egg', 'mayonnaise', 'cheddar cheese', 'ritz cracker', 'butter']",275.4,33.0,8.0,22.0,14.0,51.0,4.0,-
1,broccoli ritz cracker casserole,102338,60,7,"['broccoli', 'mushroom soup', 'mayonnaise', 'durkee onion', 'egg', 'cheddar cheese', 'ritz cracker', 'butter', 'salt', 'pepper', 'garlic salt']",507.4,60.0,22.0,44.0,29.0,77.0,8.0,-
2,creamy broccoli casserole,340366,75,8,"['broccoli', 'celery soup', 'mayonnaise', 'cheddar cheese', 'egg', 'cheese cracker', 'durkee onion', 'butter']",338.5,39.0,17.0,27.0,20.0,42.0,6.0,-
3,first place broccoli casserole with ritz crackers,404283,40,6,"['cheddar cheese', 'egg', 'mayonnaise', 'celery soup', 'durkee onion', 'broccoli', 'ritz cracker', 'butter']",212.6,29.0,6.0,16.0,7.0,41.0,2.0,-
4,nan s zucchini supreme,231790,35,8,"['zucchini', 'egg', 'mayonnaise', 'durkee onion', 'pepper', 'cheddar cheese', 'butter', 'ritz cracker']",438.1,53.0,30.0,27.0,25.0,57.0,7.0,-
5,chicken   dressing,65607,105,5,"['chicken breast', 'mozzarella cheese', 'chicken soup', 'milk', 'stuffing mix']",535.9,51.0,4.0,47.0,93.0,69.0,3.0,-
6,crock pot chicken and stuffing,59176,545,2,"['chicken breast', 'bread dress', 'chicken broth', 'chicken soup', 'milk']",631.1,53.0,2.0,41.0,131.0,55.0,3.0,-
7,quick green chile chicken enchiladas,52352,70,5,"['chicken soup', 'chily', 'jack cheese', 'chicken breast', 'corn tortilla', 'olive']",662.3,65.0,20.0,83.0,93.0,97.0,7.0,-
8,vanita s  mexican chicken breast,197723,55,7,"['chicken breast', 'milk', 'taco seasoning', 'celery soup', 'chicken soup', 'chily', 'cheddar cheese', 'tortilla chip']",534.6,50.0,9.0,51.0,85.0,67.0,5.0,-
9,ww 5 points   mexican chicken casserole,284933,40,5,"['chicken breast', 'corn tortilla', 'chicken soup', 'chicken broth', 'cheese', 'chily', 'taco seasoning']",205.8,7.0,3.0,17.0,58.0,10.0,3.0,-
10,butterscotch frosting,87307,17,9,"['butter', 'sugar', 'cream', 'sugar icing', 'vanilla extract']",132.9,8.0,82.0,0.0,0.0,17.0,7.0,-
11,creamy cinnamon dip   with variations,391630,10,9,"['cheese', 'cream', 'sugar', 'milk', 'cinnamon', 'vanilla extract']",86.3,11.0,12.0,1.0,2.0,22.0,1.0,-
